Time (s),Current (A)
8.599999999999999e-11,-4.9046344164993565e-11
8.699999999999998e-11,-4.862046455314108e-11
8.799999999999998e-11,-4.830777018599482e-11
8.899999999999998e-11,-4.8311579887124026e-11
8.999999999999997e-11,-4.8316701207921123e-11
9.099999999999997e-11,-4.8324495569322855e-11
9.199999999999997e-11,-4.834459685256433e-11
9.299999999999996e-11,-4.8403288698779234e-11
9.399999999999996e-11,-4.852670175844996e-11
9.499999999999996e-11,-4.873977985063795e-11
9.599999999999995e-11,-4.9059563640722286e-11
9.699999999999995e-11,-4.950138979161322e-11
9.799999999999995e-11,-5.0166010016970176e-11
9.899999999999994e-11,-5.1062152938100134e-11
9.999999999999994e-11,-5.2318880213737247e-11
1.0099999999999994e-10,-5.406817394513646e-11
1.0199999999999993e-10,-5.6047548650730047e-11
1.0299999999999993e-10,-5.783110783803944e-11
1.0399999999999993e-10,-5.910513989239193e-11
1.0499999999999992e-10,-5.942791248584883e-11
1.0599999999999992e-10,-5.940763219115836e-11
1.0699999999999991e-10,-5.960839732342482e-11
1.0799999999999991e-10,-6.006258961656754e-11
1.0899999999999991e-10,-6.061707177777959e-11
1.099999999999999e-10,-6.109664332784017e-11
1.109999999999999e-10,-6.142893558525549e-11
1.119999999999999e-10,-6.166376217356216e-11
1.129999999999999e-10,-6.183346602422567e-11
1.1399999999999989e-10,-6.202107342107677e-11
1.1499999999999989e-10,-6.221689548325105e-11
1.1599999999999988e-10,-6.231012119874896e-11
1.1699999999999988e-10,-6.234097185182552e-11
1.1799999999999988e-10,-6.236527431025967e-11
1.1899999999999987e-10,-6.238489163234713e-11
1.1999999999999987e-10,-6.239797250780665e-11
1.2099999999999987e-10,-6.241554671946196e-11
1.2199999999999986e-10,-6.244075727649998e-11
1.2299999999999986e-10,-6.249328745483238e-11
1.2399999999999986e-10,-6.260428282680466e-11
1.2499999999999985e-10,-6.282241624099363e-11
1.2599999999999985e-10,-6.319953440721528e-11
1.2699999999999985e-10,-6.350644911996283e-11
1.2799999999999984e-10,-6.370217934183612e-11
1.2899999999999984e-10,-6.38119289965503e-11
1.2999999999999984e-10,-6.393691027337055e-11
1.3099999999999983e-10,-6.410996467779546e-11
1.3199999999999983e-10,-6.433017775389579e-11
1.3299999999999983e-10,-6.442847088989341e-11
1.3399999999999982e-10,-6.437587719782302e-11
1.3499999999999982e-10,-6.419296093070497e-11
1.3599999999999981e-10,-6.393886548199527e-11
1.369999999999998e-10,-6.362793118076568e-11
1.379999999999998e-10,-6.330372318711489e-11
1.389999999999998e-10,-6.302410441165227e-11
1.399999999999998e-10,-6.285827050193794e-11
1.409999999999998e-10,-6.285408438864808e-11
1.419999999999998e-10,-6.285574875616334e-11
1.429999999999998e-10,-6.286359285406534e-11
1.439999999999998e-10,-6.287529531037154e-11
1.4499999999999978e-10,-6.28890817542784e-11
1.4599999999999978e-10,-6.290811913857608e-11
1.4699999999999978e-10,-6.293591108406586e-11
1.4799999999999977e-10,-6.296614256613857e-11
1.4899999999999977e-10,-6.300123251733181e-11
1.4999999999999977e-10,-6.304129375429196e-11
1.5099999999999976e-10,-6.30815190705114e-11
1.5199999999999976e-10,-6.31306412625634e-11
1.5299999999999976e-10,-6.318892823190509e-11
1.5399999999999975e-10,-6.325296772547094e-11
1.5499999999999975e-10,-6.331663089945056e-11
1.5599999999999975e-10,-6.336287489243165e-11
1.5699999999999974e-10,-6.337979915273621e-11
1.5799999999999974e-10,-6.335593806630557e-11
1.5899999999999974e-10,-6.333382501753211e-11
1.5999999999999973e-10,-6.331049806508712e-11
1.6099999999999973e-10,-6.328377081290521e-11
1.6199999999999972e-10,-6.325530526387403e-11
1.6299999999999972e-10,-6.322651652525094e-11
1.6399999999999972e-10,-6.31992752384263e-11
1.6499999999999971e-10,-6.317786179112897e-11
1.659999999999997e-10,-6.317313580113018e-11
1.669999999999997e-10,-6.320250128494814e-11
1.679999999999997e-10,-6.331408245227603e-11
1.689999999999997e-10,-6.348601459995454e-11
1.699999999999997e-10,-6.3643078574108e-11
1.709999999999997e-10,-6.376101457403326e-11
1.719999999999997e-10,-6.385156922516037e-11
1.7299999999999969e-10,-6.396569111748022e-11
1.7399999999999968e-10,-6.415834006895521e-11
1.7499999999999968e-10,-6.445840463675036e-11
1.7599999999999968e-10,-6.48338814489592e-11
1.7699999999999967e-10,-6.517384692303295e-11
1.7799999999999967e-10,-6.538500668568841e-11
1.7899999999999967e-10,-6.539420020013598e-11
1.7999999999999966e-10,-6.540997754209863e-11
1.8099999999999966e-10,-6.544403161120982e-11
1.8199999999999966e-10,-6.55294494143604e-11
1.8299999999999965e-10,-6.575696649449344e-11
1.8399999999999965e-10,-6.637175136260895e-11
1.8499999999999965e-10,-6.762931173673547e-11
1.8599999999999964e-10,-6.903106368533711e-11
1.8699999999999964e-10,-6.979421371084443e-11
1.8799999999999964e-10,-6.989940949901829e-11
1.8899999999999963e-10,-6.993781232277559e-11
1.8999999999999963e-10,-7.00101443910711e-11
1.9099999999999962e-10,-7.014975797208011e-11
1.9199999999999962e-10,-7.041601614909663e-11
1.9299999999999962e-10,-7.086188467520235e-11
1.9399999999999961e-10,-7.134680706668328e-11
1.949999999999996e-10,-7.169543853425082e-11
1.959999999999996e-10,-7.184410322919472e-11
1.969999999999996e-10,-7.18665296942715e-11
1.979999999999996e-10,-7.189214872128568e-11
1.989999999999996e-10,-7.19295510388537e-11
1.999999999999996e-10,-7.197379085420638e-11
2.009999999999996e-10,-7.20132429062552e-11
2.0199999999999959e-10,-7.202705742188148e-11
2.0299999999999958e-10,-7.197641476916798e-11
2.0399999999999958e-10,-7.18921984590091e-11
2.0499999999999958e-10,-7.178548956701819e-11
2.0599999999999957e-10,-7.170715069250885e-11
2.0699999999999957e-10,-7.1680683261728e-11
2.0799999999999957e-10,-7.167762907535946e-11
2.0899999999999956e-10,-7.170663288392047e-11
2.0999999999999956e-10,-7.17800157631031e-11
2.1099999999999956e-10,-7.1864078302204e-11
2.1199999999999955e-10,-7.195524042275853e-11
2.1299999999999955e-10,-7.2041564496482e-11
2.1399999999999955e-10,-7.217833342519282e-11
2.1499999999999954e-10,-7.231520765367328e-11
2.1599999999999954e-10,-7.243768090711573e-11
2.1699999999999953e-10,-7.256992121019664e-11
2.1799999999999953e-10,-7.269829053130578e-11
2.1899999999999953e-10,-7.282174979600076e-11
2.1999999999999952e-10,-7.29798859442306e-11
2.2099999999999952e-10,-7.324902171720186e-11
2.2199999999999952e-10,-7.369320161658145e-11
2.2299999999999951e-10,-7.422758554329214e-11
2.239999999999995e-10,-7.442687258768314e-11
2.249999999999995e-10,-7.44783031283542e-11
2.259999999999995e-10,-7.451009832398506e-11
2.269999999999995e-10,-7.455377073509629e-11
2.279999999999995e-10,-7.463527878987918e-11
2.289999999999995e-10,-7.480149363670888e-11
2.299999999999995e-10,-7.511444014997244e-11
2.3099999999999949e-10,-7.556132529011061e-11
2.3199999999999948e-10,-7.596342247471646e-11
2.329999999999995e-10,-7.608339452022846e-11
2.339999999999995e-10,-7.613656581773224e-11
2.349999999999995e-10,-7.620221151485573e-11
2.359999999999995e-10,-7.629583396068475e-11
2.369999999999995e-10,-7.64347137679266e-11
2.379999999999995e-10,-7.663669793209466e-11
2.389999999999995e-10,-7.689361184487502e-11
2.399999999999995e-10,-7.71434544038986e-11
2.409999999999995e-10,-7.732318275260464e-11
2.419999999999995e-10,-7.737197057239106e-11
2.4299999999999947e-10,-7.731804925315024e-11
2.4399999999999947e-10,-7.710016889492194e-11
2.4499999999999946e-10,-7.681037320456783e-11
2.4599999999999946e-10,-7.664521281026905e-11
2.4699999999999946e-10,-7.670204732888942e-11
2.4799999999999945e-10,-7.704864758732744e-11
2.4899999999999945e-10,-7.743354811634032e-11
2.4999999999999945e-10,-7.773844858102785e-11
2.5099999999999944e-10,-7.779530746479607e-11
2.5199999999999944e-10,-7.785489247914257e-11
2.5299999999999944e-10,-7.791034479159465e-11
2.5399999999999943e-10,-7.797924431442419e-11
2.5499999999999943e-10,-7.808340773568048e-11
2.5599999999999943e-10,-7.830778650834403e-11
2.569999999999994e-10,-7.880166768181736e-11
2.579999999999994e-10,-7.963901258169451e-11
2.589999999999994e-10,-8.050524030553059e-11
2.599999999999994e-10,-8.103112501472946e-11
2.609999999999994e-10,-8.117245760048553e-11
2.619999999999994e-10,-8.126765967032705e-11
2.629999999999994e-10,-8.139701097997337e-11
2.639999999999994e-10,-8.151973048594286e-11
2.649999999999994e-10,-8.162872717470103e-11
2.659999999999994e-10,-8.164534908681818e-11
2.669999999999994e-10,-8.14645013170171e-11
2.679999999999994e-10,-8.105648315120415e-11
2.689999999999994e-10,-8.066313542254895e-11
2.699999999999994e-10,-8.039253435192054e-11
2.709999999999994e-10,-8.007491342757407e-11
2.7199999999999937e-10,-7.961432606373907e-11
2.7299999999999937e-10,-7.914799922235873e-11
2.7399999999999936e-10,-7.869819422155313e-11
2.7499999999999936e-10,-7.850043515045284e-11
2.7599999999999936e-10,-7.863462320423613e-11
2.7699999999999935e-10,-7.876526726686328e-11
2.7799999999999935e-10,-7.89051673037181e-11
2.7899999999999935e-10,-7.907908405390475e-11
2.7999999999999934e-10,-7.931380198593565e-11
2.8099999999999934e-10,-7.955354712288243e-11
2.8199999999999934e-10,-7.975961624819035e-11
2.8299999999999933e-10,-7.994391758423015e-11
2.8399999999999933e-10,-8.019836279784617e-11
2.8499999999999933e-10,-8.054128950426252e-11
2.859999999999993e-10,-8.095128267073786e-11
2.869999999999993e-10,-8.13763949730924e-11
2.879999999999993e-10,-8.176338875689301e-11
2.889999999999993e-10,-8.205888016951403e-11
2.899999999999993e-10,-8.235815892960392e-11
2.909999999999993e-10,-8.265086414808675e-11
2.919999999999993e-10,-8.294396815616667e-11
2.929999999999993e-10,-8.327389509309598e-11
2.939999999999993e-10,-8.365633827581273e-11
2.949999999999993e-10,-8.407920164973673e-11
2.959999999999993e-10,-8.431246639253687e-11
2.969999999999993e-10,-8.449624869968128e-11
2.979999999999993e-10,-8.461232535409032e-11
2.989999999999993e-10,-8.467249601434128e-11
2.999999999999993e-10,-8.471643824111442e-11
3.0099999999999927e-10,-8.47628079136793e-11
3.0199999999999927e-10,-8.48117132878456e-11
3.0299999999999926e-10,-8.487184135083635e-11
3.0399999999999926e-10,-8.497605433919423e-11
3.0499999999999926e-10,-8.515836070256256e-11
3.0599999999999925e-10,-8.544749291355869e-11
3.0699999999999925e-10,-8.583267157361293e-11
3.0799999999999925e-10,-8.610798376536128e-11
3.0899999999999924e-10,-8.630568307822973e-11
3.0999999999999924e-10,-8.641113544393775e-11
3.1099999999999924e-10,-8.64312110474911e-11
3.1199999999999923e-10,-8.64187457764649e-11
3.1299999999999923e-10,-8.640140945684286e-11
3.1399999999999923e-10,-8.637293785217008e-11
3.149999999999992e-10,-8.634345975668481e-11
3.159999999999992e-10,-8.63241592126932e-11
3.169999999999992e-10,-8.637932260742266e-11
3.179999999999992e-10,-8.65137101555325e-11
3.189999999999992e-10,-8.670039420635104e-11
3.199999999999992e-10,-8.694833073011274e-11
3.209999999999992e-10,-8.72740178169974e-11
3.219999999999992e-10,-8.767864987286641e-11
3.229999999999992e-10,-8.814193924324424e-11
3.239999999999992e-10,-8.864820216713677e-11
3.249999999999992e-10,-8.917859570051963e-11
3.259999999999992e-10,-8.968654298526633e-11
3.269999999999992e-10,-8.981568126981419e-11
3.279999999999992e-10,-8.966655190379945e-11
3.2899999999999917e-10,-8.946870994845135e-11
3.2999999999999917e-10,-8.912502996888265e-11
3.3099999999999917e-10,-8.876947071313498e-11
3.3199999999999916e-10,-8.845099851481216e-11
3.3299999999999916e-10,-8.83550522204878e-11
3.3399999999999916e-10,-8.9462581144293e-11
3.3499999999999915e-10,-9.126996899410032e-11
3.3599999999999915e-10,-9.257058018254048e-11
3.3699999999999915e-10,-9.304574377692906e-11
3.3799999999999914e-10,-9.328104367996084e-11
3.3899999999999914e-10,-9.367170842641327e-11
3.3999999999999914e-10,-9.437721365145223e-11
3.4099999999999913e-10,-9.561155644351451e-11
3.4199999999999913e-10,-9.753663138847496e-11
3.429999999999991e-10,-9.996250948333273e-11
3.439999999999991e-10,-1.0224895769350857e-10
3.449999999999991e-10,-1.0385896407920643e-10
3.459999999999991e-10,-1.048023297206206e-10
3.469999999999991e-10,-1.0505345992490374e-10
3.479999999999991e-10,-1.05250884216679e-10
3.489999999999991e-10,-1.055134337395501e-10
3.499999999999991e-10,-1.0575501066111187e-10
3.509999999999991e-10,-1.0600387141147753e-10
3.519999999999991e-10,-1.0626016426944384e-10
3.529999999999991e-10,-1.0653370390508219e-10
3.539999999999991e-10,-1.068708899756585e-10
3.549999999999991e-10,-1.0749946320442413e-10
3.559999999999991e-10,-1.0872121655078488e-10
3.569999999999991e-10,-1.1096984669910158e-10
3.5799999999999907e-10,-1.1484487646177619e-10
3.5899999999999907e-10,-1.2076177605123967e-10
3.5999999999999907e-10,-1.283817134583403e-10
3.6099999999999906e-10,-1.3601067952537486e-10
3.6199999999999906e-10,-1.410881831768145e-10
3.6299999999999906e-10,-1.4117205184726618e-10
3.6399999999999905e-10,-1.4129605299392455e-10
3.6499999999999905e-10,-1.4150871955169628e-10
3.6599999999999905e-10,-1.4176202542877492e-10
3.6699999999999904e-10,-1.4197382356406482e-10
3.6799999999999904e-10,-1.42102932853746e-10
3.6899999999999904e-10,-1.421648469879606e-10
3.6999999999999903e-10,-1.4223467336239464e-10
3.7099999999999903e-10,-1.423119746215101e-10
3.71999999999999e-10,-1.4242150340450815e-10
3.72999999999999e-10,-1.4256693383953346e-10
3.73999999999999e-10,-1.4274402487277203e-10
3.74999999999999e-10,-1.4293472611374958e-10
3.75999999999999e-10,-1.43010427933533e-10
3.76999999999999e-10,-1.4281681447751445e-10
3.77999999999999e-10,-1.4240937854984457e-10
3.78999999999999e-10,-1.418609701115369e-10
3.79999999999999e-10,-1.4145828564170506e-10
3.80999999999999e-10,-1.414525234893038e-10
3.81999999999999e-10,-1.416159556587851e-10
3.82999999999999e-10,-1.4186273545905561e-10
3.83999999999999e-10,-1.4217481246179027e-10
3.84999999999999e-10,-1.4250401410970535e-10
3.85999999999999e-10,-1.427696452264491e-10
3.8699999999999897e-10,-1.4291876503966997e-10
3.8799999999999897e-10,-1.4299898770865467e-10
3.8899999999999897e-10,-1.4304154640419677e-10
3.8999999999999896e-10,-1.4301401423767462e-10
3.9099999999999896e-10,-1.428831243950941e-10
3.9199999999999896e-10,-1.4269773998259115e-10
3.9299999999999895e-10,-1.4248949331786874e-10
3.9399999999999895e-10,-1.4223960178648194e-10
3.9499999999999895e-10,-1.419075656167354e-10
3.9599999999999894e-10,-1.4148152632748365e-10
3.9699999999999894e-10,-1.4097098419609e-10
3.9799999999999894e-10,-1.4049471404073722e-10
3.9899999999999893e-10,-1.4016380041668658e-10
3.9999999999999893e-10,-1.4009968746727357e-10
4.009999999999989e-10,-1.4028413018874108e-10
4.019999999999989e-10,-1.4048789221417112e-10
4.029999999999989e-10,-1.407292641774201e-10
4.039999999999989e-10,-1.4100350848226872e-10
4.049999999999989e-10,-1.4127434206710958e-10
4.059999999999989e-10,-1.4162969303075887e-10
4.069999999999989e-10,-1.42076617378961e-10
4.079999999999989e-10,-1.4262340226950902e-10
4.089999999999989e-10,-1.4327057107234407e-10
4.099999999999989e-10,-1.4407180881315355e-10
4.109999999999989e-10,-1.4492913719821625e-10
4.119999999999989e-10,-1.4571882063561505e-10
4.129999999999989e-10,-1.4637127409073122e-10
4.139999999999989e-10,-1.470117348170566e-10
4.149999999999989e-10,-1.4763590487632401e-10
4.1599999999999887e-10,-1.4823460181551644e-10
4.1699999999999887e-10,-1.489187043336186e-10
4.1799999999999887e-10,-1.496967234171767e-10
4.1899999999999886e-10,-1.505172227484977e-10
4.1999999999999886e-10,-1.5149942013483814e-10
4.2099999999999886e-10,-1.5258691462285005e-10
4.2199999999999885e-10,-1.537793297220322e-10
4.2299999999999885e-10,-1.5508226723858866e-10
4.2399999999999885e-10,-1.5651160149888904e-10
4.2499999999999884e-10,-1.5808845278067725e-10
4.2599999999999884e-10,-1.5980505047536763e-10
4.2699999999999884e-10,-1.6099515385865078e-10
4.2799999999999883e-10,-1.6127798245412083e-10
4.2899999999999883e-10,-1.6159534764930038e-10
4.299999999999988e-10,-1.6194464339645442e-10
4.309999999999988e-10,-1.6231829005457313e-10
4.319999999999988e-10,-1.626402321727902e-10
4.329999999999988e-10,-1.6284961833161923e-10
4.339999999999988e-10,-1.6296883583017137e-10
4.349999999999988e-10,-1.6306691729130852e-10
4.359999999999988e-10,-1.6319344151512944e-10
4.369999999999988e-10,-1.633370196041624e-10
4.379999999999988e-10,-1.6351240025639422e-10
4.389999999999988e-10,-1.637336500411616e-10
4.399999999999988e-10,-1.6400947742468291e-10
4.409999999999988e-10,-1.6433303694468882e-10
4.419999999999988e-10,-1.6469514707940242e-10
4.429999999999988e-10,-1.6520016667697905e-10
4.439999999999988e-10,-1.6585900010266524e-10
4.4499999999999877e-10,-1.6666866006810892e-10
4.4599999999999877e-10,-1.6758326404976903e-10
4.4699999999999877e-10,-1.685145683283581e-10
4.4799999999999876e-10,-1.690116802823503e-10
4.4899999999999876e-10,-1.690760812702466e-10
4.4999999999999876e-10,-1.691685510086227e-10
4.5099999999999875e-10,-1.6926344440002006e-10
4.5199999999999875e-10,-1.6934984022132843e-10
4.5299999999999875e-10,-1.6937349713725894e-10
4.5399999999999874e-10,-1.6938748310713522e-10
4.5499999999999874e-10,-1.6942474328892832e-10
4.5599999999999874e-10,-1.6949564062916218e-10
4.5699999999999873e-10,-1.6960624663547265e-10
4.5799999999999873e-10,-1.697168104500576e-10
4.589999999999987e-10,-1.6979735169004945e-10
4.599999999999987e-10,-1.6976757250600072e-10
4.609999999999987e-10,-1.6969620242683798e-10
4.619999999999987e-10,-1.6956685024269414e-10
4.629999999999987e-10,-1.6939800746244338e-10
4.639999999999987e-10,-1.691265097772083e-10
4.649999999999987e-10,-1.6886470363333475e-10
4.659999999999987e-10,-1.6858821799652122e-10
4.669999999999987e-10,-1.6826939603684427e-10
4.679999999999987e-10,-1.6797121346204268e-10
4.689999999999987e-10,-1.6794861294421426e-10
4.699999999999987e-10,-1.6797171268144948e-10
4.709999999999987e-10,-1.6804959259007878e-10
4.719999999999987e-10,-1.6813050042313302e-10
4.729999999999987e-10,-1.6812709135800436e-10
4.739999999999987e-10,-1.67985860898206e-10
4.749999999999987e-10,-1.678101181466174e-10
4.759999999999987e-10,-1.677768513187832e-10
4.769999999999987e-10,-1.6801924232072739e-10
4.779999999999987e-10,-1.6864365117673584e-10
4.789999999999987e-10,-1.6970246229372918e-10
4.799999999999987e-10,-1.710263559253527e-10
4.809999999999986e-10,-1.7235695434127084e-10
4.819999999999986e-10,-1.7241567842735036e-10
4.829999999999986e-10,-1.7241268712492039e-10
4.839999999999986e-10,-1.724084280668613e-10
4.849999999999986e-10,-1.7250191676486312e-10
4.859999999999986e-10,-1.726283825345035e-10
4.869999999999986e-10,-1.7275411121152864e-10
4.879999999999986e-10,-1.728275807707037e-10
4.889999999999986e-10,-1.7289485779834912e-10
4.899999999999986e-10,-1.729516971587801e-10
4.909999999999986e-10,-1.7302289938204028e-10
4.919999999999986e-10,-1.730879754467436e-10
4.929999999999986e-10,-1.732341285735549e-10
4.939999999999986e-10,-1.734268387070817e-10
4.949999999999986e-10,-1.7358275024506304e-10
4.959999999999986e-10,-1.737088057121639e-10
4.969999999999986e-10,-1.738421783336429e-10
4.979999999999986e-10,-1.7398253815259105e-10
4.989999999999986e-10,-1.7413744088943707e-10
4.999999999999986e-10,-1.742609816383025e-10
5.009999999999986e-10,-1.7435707922035255e-10
5.019999999999986e-10,-1.7442334309670186e-10
5.029999999999986e-10,-1.7448636782797531e-10
5.039999999999986e-10,-1.74557122445638e-10
5.049999999999986e-10,-1.7462489086050744e-10
5.059999999999986e-10,-1.7464235178631057e-10
5.069999999999986e-10,-1.7459410186424295e-10
5.079999999999986e-10,-1.7453745703583033e-10
5.089999999999986e-10,-1.746589218429028e-10
5.099999999999985e-10,-1.7514452332177508e-10
5.109999999999985e-10,-1.759692958753792e-10
5.119999999999985e-10,-1.7696001527953622e-10
5.129999999999985e-10,-1.7809341238369634e-10
5.139999999999985e-10,-1.7877291962052125e-10
5.149999999999985e-10,-1.7900823288965973e-10
5.159999999999985e-10,-1.795561791954552e-10
5.169999999999985e-10,-1.8036017936182815e-10
5.179999999999985e-10,-1.8110047546960514e-10
5.189999999999985e-10,-1.8126667928273482e-10
5.199999999999985e-10,-1.8135807820272643e-10
5.209999999999985e-10,-1.8144339900521716e-10
5.219999999999985e-10,-1.8152070776224209e-10
5.229999999999985e-10,-1.8160049454456447e-10
5.239999999999985e-10,-1.816636165009133e-10
5.249999999999985e-10,-1.8174612209705715e-10
5.259999999999985e-10,-1.8185369210546319e-10
5.269999999999985e-10,-1.81984412419719e-10
5.279999999999985e-10,-1.8210795343126124e-10
5.289999999999985e-10,-1.8217818919735257e-10
5.299999999999985e-10,-1.8226458267506158e-10
5.309999999999985e-10,-1.82373516371833e-10
5.319999999999985e-10,-1.8250689329426168e-10
5.329999999999985e-10,-1.8262953961250638e-10
5.339999999999985e-10,-1.827679901893974e-10
5.349999999999985e-10,-1.8290444647625495e-10
5.359999999999985e-10,-1.8304104331979377e-10
5.369999999999985e-10,-1.8312510907475467e-10
5.379999999999985e-10,-1.831670250666448e-10
5.389999999999984e-10,-1.831768424960879e-10
5.399999999999984e-10,-1.8319927956512664e-10
5.409999999999984e-10,-1.832648414528025e-10
5.419999999999984e-10,-1.8337756861789702e-10
5.429999999999984e-10,-1.8352512439516611e-10
5.439999999999984e-10,-1.8374153778906227e-10
5.449999999999984e-10,-1.8395664446124902e-10
5.459999999999984e-10,-1.8414573651538437e-10
5.469999999999984e-10,-1.8433696895290624e-10
5.479999999999984e-10,-1.8457352221787585e-10
5.489999999999984e-10,-1.8487671384330218e-10
5.499999999999984e-10,-1.8522761055100826e-10
5.509999999999984e-10,-1.856577118949403e-10
5.519999999999984e-10,-1.861604857670781e-10
5.529999999999984e-10,-1.8681317474479948e-10
5.539999999999984e-10,-1.8766291369873282e-10
5.549999999999984e-10,-1.8876261542141447e-10
5.559999999999984e-10,-1.901582537642597e-10
5.569999999999984e-10,-1.9195252860508203e-10
5.579999999999984e-10,-1.942385586539948e-10
5.589999999999984e-10,-1.9714419494318732e-10
5.599999999999984e-10,-2.0053007481648903e-10
5.609999999999984e-10,-2.0486603041717472e-10
5.619999999999984e-10,-2.1054327574297075e-10
5.629999999999984e-10,-2.1771380667549909e-10
5.639999999999984e-10,-2.2653482892685263e-10
5.649999999999984e-10,-2.369436792464997e-10
5.659999999999984e-10,-2.486083196324737e-10
5.669999999999984e-10,-2.6080569550515476e-10
5.679999999999983e-10,-2.6907244342011576e-10
5.689999999999983e-10,-2.6947715261497083e-10
5.699999999999983e-10,-2.698065019559085e-10
5.709999999999983e-10,-2.700304858539605e-10
5.719999999999983e-10,-2.701842107314571e-10
5.729999999999983e-10,-2.70369562233823e-10
5.739999999999983e-10,-2.705825000046196e-10
5.749999999999983e-10,-2.7085250997406185e-10
5.759999999999983e-10,-2.7116569153845444e-10
5.769999999999983e-10,-2.7134943463056456e-10
5.779999999999983e-10,-2.714318553824294e-10
5.789999999999983e-10,-2.7151407788480483e-10
5.799999999999983e-10,-2.7162544259176027e-10
5.809999999999983e-10,-2.71758839640944e-10
5.819999999999983e-10,-2.718897266647879e-10
5.829999999999983e-10,-2.7202873389027873e-10
5.839999999999983e-10,-2.7219047222573436e-10
5.849999999999983e-10,-2.723871887734373e-10
5.859999999999983e-10,-2.7271021114634814e-10
5.869999999999983e-10,-2.732627198521034e-10
5.879999999999983e-10,-2.7402728412114437e-10
5.889999999999983e-10,-2.7475295113528106e-10
5.899999999999983e-10,-2.7562784462504536e-10
5.909999999999983e-10,-2.7682544670199906e-10
5.919999999999983e-10,-2.7823732037391967e-10
