Time (s),Current (A)
3.229999999999992e-10,1.3907947216643495e-09
3.239999999999992e-10,1.3894993873692379e-09
3.249999999999992e-10,1.3868260860751984e-09
3.259999999999992e-10,1.384141663691858e-09
3.269999999999992e-10,1.382746140231535e-09
3.279999999999992e-10,1.3846585640510772e-09
3.2899999999999917e-10,1.3895258501934267e-09
3.2999999999999917e-10,1.3912495658539074e-09
3.3099999999999917e-10,1.383748947505741e-09
3.3199999999999916e-10,1.3641725481822405e-09
3.3299999999999916e-10,1.3397119831662671e-09
3.3399999999999916e-10,1.3096579980032948e-09
3.3499999999999915e-10,1.2733846131486914e-09
3.3599999999999915e-10,1.2299064885644012e-09
3.3699999999999915e-10,1.179000271120092e-09
3.3799999999999914e-10,1.1212626442090127e-09
3.3899999999999914e-10,1.0881277262575482e-09
3.3999999999999914e-10,1.0854677143850223e-09
3.4099999999999913e-10,1.0854640380609283e-09
3.4199999999999913e-10,1.0856669401473308e-09
3.429999999999991e-10,1.0861878416220419e-09
3.439999999999991e-10,1.0871713464031582e-09
3.449999999999991e-10,1.0888562745626793e-09
3.459999999999991e-10,1.0904806815573649e-09
3.469999999999991e-10,1.0924703148274773e-09
3.479999999999991e-10,1.0949127399440531e-09
3.489999999999991e-10,1.0968678552587049e-09
3.499999999999991e-10,1.0980136997562133e-09
3.509999999999991e-10,1.0988036508273825e-09
3.519999999999991e-10,1.0997085862730863e-09
3.529999999999991e-10,1.1019085989491706e-09
3.539999999999991e-10,1.104194401155529e-09
3.549999999999991e-10,1.10670897766311e-09
3.559999999999991e-10,1.1094280380334826e-09
3.569999999999991e-10,1.112000995836355e-09
3.5799999999999907e-10,1.1145015712420557e-09
3.5899999999999907e-10,1.1169665662983065e-09
3.5999999999999907e-10,1.1192888941904887e-09
3.6099999999999906e-10,1.1216665747046939e-09
3.6199999999999906e-10,1.1243635924183956e-09
3.6299999999999906e-10,1.1275051171386472e-09
3.6399999999999905e-10,1.1311564784868777e-09
3.6499999999999905e-10,1.1356346013105049e-09
3.6599999999999905e-10,1.1409177763285116e-09
3.6699999999999904e-10,1.146485468371962e-09
3.6799999999999904e-10,1.1526084805296591e-09
3.6899999999999904e-10,1.1590775748652588e-09
3.6999999999999903e-10,1.1652999350811594e-09
3.7099999999999903e-10,1.171009490101006e-09
3.71999999999999e-10,1.1760932568232375e-09
3.72999999999999e-10,1.1788411099394874e-09
3.73999999999999e-10,1.1807947741132331e-09
3.74999999999999e-10,1.183315717624512e-09
3.75999999999999e-10,1.1864504220175514e-09
3.76999999999999e-10,1.1904187405067535e-09
3.77999999999999e-10,1.1954550963365296e-09
3.78999999999999e-10,1.2021656816900967e-09
3.79999999999999e-10,1.2109293909761466e-09
3.80999999999999e-10,1.2214608379311893e-09
3.81999999999999e-10,1.2337023137185635e-09
3.82999999999999e-10,1.2474543693997151e-09
3.83999999999999e-10,1.2587157142900468e-09
3.84999999999999e-10,1.2591296858968147e-09
3.85999999999999e-10,1.2589157984209225e-09
3.8699999999999897e-10,1.2570209786870622e-09
3.8799999999999897e-10,1.2524038318434918e-09
3.8899999999999897e-10,1.247129125580725e-09
3.8999999999999896e-10,1.2445453830086587e-09
3.9099999999999896e-10,1.2450806263156827e-09
3.9199999999999896e-10,1.2465364357967102e-09
3.9299999999999895e-10,1.2484639874888544e-09
3.9399999999999895e-10,1.2508940404494256e-09
3.9499999999999895e-10,1.2535442091306763e-09
3.9599999999999894e-10,1.2568785103749958e-09
3.9699999999999894e-10,1.260882338681138e-09
3.9799999999999894e-10,1.2654217225185044e-09
3.9899999999999893e-10,1.270216796286451e-09
3.9999999999999893e-10,1.2741095260418992e-09
4.009999999999989e-10,1.2786322303594794e-09
4.019999999999989e-10,1.283239129708067e-09
4.029999999999989e-10,1.2870491249892942e-09
4.039999999999989e-10,1.2888493874173158e-09
4.049999999999989e-10,1.2898434488359083e-09
4.059999999999989e-10,1.290863808148324e-09
4.069999999999989e-10,1.292200915774394e-09
4.079999999999989e-10,1.2940175992422965e-09
4.089999999999989e-10,1.2959037200229463e-09
4.099999999999989e-10,1.298331097837477e-09
4.109999999999989e-10,1.3017695631034671e-09
4.119999999999989e-10,1.3053368122877177e-09
4.129999999999989e-10,1.3079369355939364e-09
4.139999999999989e-10,1.3084156937879906e-09
4.149999999999989e-10,1.3076934784709643e-09
4.1599999999999887e-10,1.3061454521013236e-09
4.1699999999999887e-10,1.303722196088043e-09
4.1799999999999887e-10,1.3009912315545966e-09
4.1899999999999886e-10,1.300393616570661e-09
4.1999999999999886e-10,1.3024303672978779e-09
4.2099999999999886e-10,1.30453810821072e-09
4.2199999999999885e-10,1.3067268403115235e-09
4.2299999999999885e-10,1.3089925317777763e-09
4.2399999999999885e-10,1.3114779106314497e-09
4.2499999999999884e-10,1.3140684403213496e-09
4.2599999999999884e-10,1.3171822702737686e-09
4.2699999999999884e-10,1.3210239785799058e-09
4.2799999999999883e-10,1.325027395414729e-09
4.2899999999999883e-10,1.3284894263818293e-09
4.299999999999988e-10,1.3314294860627295e-09
4.309999999999988e-10,1.3340370678377146e-09
4.319999999999988e-10,1.3350218627463379e-09
4.329999999999988e-10,1.3354051117225964e-09
4.339999999999988e-10,1.335587039890167e-09
4.349999999999988e-10,1.335243488729712e-09
4.359999999999988e-10,1.333701530427046e-09
4.369999999999988e-10,1.3306888806356544e-09
4.379999999999988e-10,1.3255074266572869e-09
4.389999999999988e-10,1.3174394463237562e-09
4.399999999999988e-10,1.3060021490254291e-09
4.409999999999988e-10,1.2920492614859023e-09
4.419999999999988e-10,1.27776911193919e-09
4.429999999999988e-10,1.2657044928743865e-09
4.439999999999988e-10,1.257471573832899e-09
4.4499999999999877e-10,1.2585923056947888e-09
4.4599999999999877e-10,1.2590300320614917e-09
4.4699999999999877e-10,1.2581189196563258e-09
4.4799999999999876e-10,1.2538036573318528e-09
4.4899999999999876e-10,1.248202343001739e-09
4.4999999999999876e-10,1.245335980759669e-09
4.5099999999999875e-10,1.246623135643793e-09
4.5199999999999875e-10,1.2497335102996355e-09
4.5299999999999875e-10,1.2540172261309893e-09
4.5399999999999874e-10,1.2595015582724022e-09
4.5499999999999874e-10,1.2662670860527136e-09
4.5599999999999874e-10,1.2732038649378341e-09
4.5699999999999873e-10,1.279274036828494e-09
4.5799999999999873e-10,1.2819905232041049e-09
4.589999999999987e-10,1.282449482113358e-09
4.599999999999987e-10,1.2829708065001393e-09
4.609999999999987e-10,1.283804551000026e-09
4.619999999999987e-10,1.2848511735968543e-09
4.629999999999987e-10,1.2859624516895174e-09
4.639999999999987e-10,1.286834148632484e-09
4.649999999999987e-10,1.2868201507061415e-09
4.659999999999987e-10,1.2845075547609588e-09
4.669999999999987e-10,1.279434030245519e-09
4.679999999999987e-10,1.2717151783208902e-09
4.689999999999987e-10,1.2622449996866854e-09
4.699999999999987e-10,1.2529233789425871e-09
4.709999999999987e-10,1.2449328053087805e-09
4.719999999999987e-10,1.2400965347706839e-09
4.729999999999987e-10,1.2389788555922522e-09
4.739999999999987e-10,1.2393776255417512e-09
4.749999999999987e-10,1.2414083528437285e-09
4.759999999999987e-10,1.2425379961619164e-09
4.769999999999987e-10,1.242959938136267e-09
4.779999999999987e-10,1.2432172752398503e-09
4.789999999999987e-10,1.2440694740953395e-09
4.799999999999987e-10,1.2457808476818748e-09
4.809999999999986e-10,1.2480769810817418e-09
4.819999999999986e-10,1.25062722150875e-09
4.829999999999986e-10,1.25342078178331e-09
4.839999999999986e-10,1.256079398578876e-09
4.849999999999986e-10,1.2582066470487185e-09
4.859999999999986e-10,1.2603986214942176e-09
4.869999999999986e-10,1.2624256372329669e-09
4.879999999999986e-10,1.2641052328630538e-09
4.889999999999986e-10,1.2653107175531982e-09
4.899999999999986e-10,1.2661659383323955e-09
4.909999999999986e-10,1.2668454366175278e-09
4.919999999999986e-10,1.2673349998462922e-09
4.929999999999986e-10,1.267510252557552e-09
4.939999999999986e-10,1.2671787812678771e-09
4.949999999999986e-10,1.2666166035741385e-09
4.959999999999986e-10,1.265553073815324e-09
4.969999999999986e-10,1.2637992367336479e-09
4.979999999999986e-10,1.2609611715966788e-09
4.989999999999986e-10,1.2568356974403205e-09
4.999999999999986e-10,1.2522694608150055e-09
5.009999999999986e-10,1.2484563681448258e-09
5.019999999999986e-10,1.246580785853565e-09
5.029999999999986e-10,1.2442934756852796e-09
5.039999999999986e-10,1.2409188382938454e-09
5.049999999999986e-10,1.2352278630739538e-09
5.059999999999986e-10,1.2250354691120828e-09
5.069999999999986e-10,1.2079312358415e-09
5.079999999999986e-10,1.185459249080218e-09
5.089999999999986e-10,1.164465434552841e-09
5.099999999999985e-10,1.1491256170749685e-09
5.109999999999985e-10,1.144038270700056e-09
5.119999999999985e-10,1.1383304639596786e-09
5.129999999999985e-10,1.1302308149996616e-09
5.139999999999985e-10,1.1298706158246715e-09
5.149999999999985e-10,1.1296875468295916e-09
5.159999999999985e-10,1.1295000385606268e-09
5.169999999999985e-10,1.1290738236616765e-09
5.179999999999985e-10,1.1286245319151947e-09
5.189999999999985e-10,1.1282047288180237e-09
5.199999999999985e-10,1.1278681366499737e-09
5.209999999999985e-10,1.1273519002498574e-09
5.219999999999985e-10,1.1266331009272486e-09
5.229999999999985e-10,1.125310751343382e-09
5.239999999999985e-10,1.1226622836168821e-09
5.249999999999985e-10,1.1185723725108652e-09
5.259999999999985e-10,1.1144045065422407e-09
5.269999999999985e-10,1.1127425030316306e-09
5.279999999999985e-10,1.1138485672785382e-09
5.289999999999985e-10,1.1144045726602526e-09
5.299999999999985e-10,1.1140195376918522e-09
5.309999999999985e-10,1.1137066143995794e-09
5.319999999999985e-10,1.1132395401179483e-09
5.329999999999985e-10,1.1122949027259954e-09
5.339999999999985e-10,1.1106093319031824e-09
5.349999999999985e-10,1.1078962137656938e-09
5.359999999999985e-10,1.1042377116253386e-09
5.369999999999985e-10,1.0997801029310315e-09
5.379999999999985e-10,1.093911014989952e-09
5.389999999999984e-10,1.0862105721718685e-09
5.399999999999984e-10,1.0770733551441505e-09
5.409999999999984e-10,1.0672630257942347e-09
5.419999999999984e-10,1.0569069880339406e-09
5.429999999999984e-10,1.04509077748231e-09
5.439999999999984e-10,1.031389577462621e-09
5.449999999999984e-10,1.0150946128145725e-09
5.459999999999984e-10,9.950672915911964e-10
5.469999999999984e-10,9.781197222369879e-10
5.479999999999984e-10,9.780019062802622e-10
5.489999999999984e-10,9.777121132180126e-10
5.499999999999984e-10,9.772182738290379e-10
5.509999999999984e-10,9.767772210694377e-10
5.519999999999984e-10,9.773049022584527e-10
5.529999999999984e-10,9.810447564025374e-10
5.539999999999984e-10,9.90503078203028e-10
5.549999999999984e-10,1.0052484877918409e-09
5.559999999999984e-10,1.0206336023070348e-09
5.569999999999984e-10,1.0285645325381763e-09
5.579999999999984e-10,1.0273981062039123e-09
5.589999999999984e-10,1.0254156716457622e-09
5.599999999999984e-10,1.0232398938477047e-09
5.609999999999984e-10,1.021551048993964e-09
5.619999999999984e-10,1.020743553150238e-09
5.629999999999984e-10,1.021036686033575e-09
5.639999999999984e-10,1.0214557168775847e-09
5.649999999999984e-10,1.0217474106269119e-09
5.659999999999984e-10,1.0218675531434203e-09
5.669999999999984e-10,1.0217818553747046e-09
5.679999999999983e-10,1.0212249109304362e-09
5.689999999999983e-10,1.0199368686090578e-09
5.699999999999983e-10,1.0187040557827771e-09
5.709999999999983e-10,1.017911908785683e-09
5.719999999999983e-10,1.0187274725515277e-09
5.729999999999983e-10,1.019613579764299e-09
5.739999999999983e-10,1.0207044473142481e-09
5.749999999999983e-10,1.0220411147457778e-09
5.759999999999983e-10,1.0232940164032547e-09
5.769999999999983e-10,1.0237919223649655e-09
5.779999999999983e-10,1.0236274392280414e-09
5.789999999999983e-10,1.0233185007409306e-09
5.799999999999983e-10,1.0228135995136875e-09
5.809999999999983e-10,1.022138877117139e-09
5.819999999999983e-10,1.0211946114985005e-09
5.829999999999983e-10,1.0200444366895782e-09
5.839999999999983e-10,1.0187732288349613e-09
5.849999999999983e-10,1.0175180641826949e-09
5.859999999999983e-10,1.01655577615537e-09
5.869999999999983e-10,1.015881838006857e-09
5.879999999999983e-10,1.0159116138537313e-09
5.889999999999983e-10,1.0169856227286242e-09
5.899999999999983e-10,1.017178961246481e-09
5.909999999999983e-10,1.0172403209849764e-09
5.919999999999983e-10,1.0171079583895265e-09
5.929999999999983e-10,1.0164993115430636e-09
5.939999999999983e-10,1.0155487626496058e-09
5.949999999999983e-10,1.014282522111231e-09
5.959999999999983e-10,1.01290471786593e-09
5.969999999999982e-10,1.0114270638952293e-09
5.979999999999982e-10,1.009053627450641e-09
5.989999999999982e-10,1.0046781477170995e-09
5.999999999999982e-10,1.0002838544070442e-09
6.009999999999982e-10,9.986025249123081e-10
6.019999999999982e-10,9.988768670394086e-10
6.029999999999982e-10,9.99348998868178e-10
6.039999999999982e-10,1.0001821701052229e-09
6.049999999999982e-10,1.001244501976732e-09
6.059999999999982e-10,1.002680828795169e-09
6.069999999999982e-10,1.0043696454315506e-09
6.079999999999982e-10,1.0061786419155308e-09
6.089999999999982e-10,1.0081382890990173e-09
6.099999999999982e-10,1.010144607510597e-09
