Time (s),Current (A)
1.389999999999998e-10,6.3836179135445466e-21
1.399999999999998e-10,6.398690257479337e-21
1.409999999999998e-10,6.413692393616435e-21
1.419999999999998e-10,6.425635657041767e-21
1.429999999999998e-10,6.435045255411779e-21
1.439999999999998e-10,6.447505263698639e-21
1.4499999999999978e-10,6.460207301284011e-21
1.4599999999999978e-10,6.469812818111695e-21
1.4699999999999978e-10,6.466874410367141e-21
1.4799999999999977e-10,6.466461196630476e-21
1.4899999999999977e-10,6.475149779264656e-21
1.4999999999999977e-10,6.513434982869043e-21
1.5099999999999976e-10,6.6500298894886426e-21
1.5199999999999976e-10,7.066839314085263e-21
1.5299999999999976e-10,7.86537977263079e-21
1.5399999999999975e-10,8.48678145293734e-21
1.5499999999999975e-10,8.581906018047605e-21
1.5599999999999975e-10,8.357556529040153e-21
1.5699999999999974e-10,8.001936059573271e-21
1.5799999999999974e-10,7.606587702839581e-21
1.5899999999999974e-10,7.237357826230233e-21
1.5999999999999973e-10,6.94584509085207e-21
1.6099999999999973e-10,6.75092189380568e-21
1.6199999999999972e-10,6.640268802133795e-21
1.6299999999999972e-10,6.58871156382617e-21
1.6399999999999972e-10,6.5721184382651e-21
1.6499999999999971e-10,6.578820932041018e-21
1.659999999999997e-10,6.62299232198041e-21
1.669999999999997e-10,6.809875688301801e-21
1.679999999999997e-10,7.589087957045196e-21
1.689999999999997e-10,9.937070259663548e-21
1.699999999999997e-10,1.2885128359215641e-20
1.709999999999997e-10,1.4136440032463472e-20
1.719999999999997e-10,1.4204285806542363e-20
1.7299999999999969e-10,1.4286477451545388e-20
1.7399999999999968e-10,1.43864992189159e-20
1.7499999999999968e-10,1.4505371088960286e-20
1.7599999999999968e-10,1.4622721766171945e-20
1.7699999999999967e-10,1.471662399208035e-20
1.7799999999999967e-10,1.4775629848435852e-20
1.7899999999999967e-10,1.479690861960715e-20
1.7999999999999966e-10,1.48295108543708e-20
1.8099999999999966e-10,1.4872829645092403e-20
1.8199999999999966e-10,1.4923435215122425e-20
1.8299999999999965e-10,1.498098997297333e-20
1.8399999999999965e-10,1.5038430812762406e-20
1.8499999999999965e-10,1.5096499124813996e-20
1.8599999999999964e-10,1.5153322403919488e-20
1.8699999999999964e-10,1.5199468319194433e-20
1.8799999999999964e-10,1.5233689904657188e-20
1.8899999999999963e-10,1.526012147854707e-20
1.8999999999999963e-10,1.5285336974134443e-20
1.9099999999999962e-10,1.5328291399128786e-20
1.9199999999999962e-10,1.5405789481492787e-20
1.9299999999999962e-10,1.5503791319477436e-20
1.9399999999999961e-10,1.5597944041012252e-20
1.949999999999996e-10,1.567903847965804e-20
1.959999999999996e-10,1.5763155266067382e-20
1.969999999999996e-10,1.5856955021041055e-20
1.979999999999996e-10,1.600086913857281e-20
1.989999999999996e-10,1.6154336245302322e-20
1.999999999999996e-10,1.6265122694132423e-20
2.009999999999996e-10,1.627577815502409e-20
2.0199999999999959e-10,1.627521336347972e-20
2.0299999999999958e-10,1.625166494279625e-20
2.0399999999999958e-10,1.6195833537099358e-20
2.0499999999999958e-10,1.611062002454045e-20
2.0599999999999957e-10,1.602556110505448e-20
2.0699999999999957e-10,1.5996993061437878e-20
2.0799999999999957e-10,1.6058913143702364e-20
2.0899999999999956e-10,1.619706487387951e-20
2.0999999999999956e-10,1.63257047002351e-20
2.1099999999999956e-10,1.6380532773300496e-20
2.1199999999999955e-10,1.6361814932705196e-20
2.1299999999999955e-10,1.631620213915898e-20
2.1399999999999955e-10,1.6293283150840355e-20
2.1499999999999954e-10,1.6340348986960745e-20
2.1599999999999954e-10,1.652798045068994e-20
2.1699999999999953e-10,1.679557387014867e-20
2.1799999999999953e-10,1.6933171650200248e-20
2.1899999999999953e-10,1.70052519987262e-20
2.1999999999999952e-10,1.703170577751806e-20
2.2099999999999952e-10,1.7059124347727902e-20
2.2199999999999952e-10,1.7088418923458597e-20
2.2299999999999951e-10,1.7130809148590654e-20
2.239999999999995e-10,1.7189685111979763e-20
2.249999999999995e-10,1.7253706612984223e-20
2.259999999999995e-10,1.7309791284933702e-20
2.269999999999995e-10,1.7348324053379328e-20
2.279999999999995e-10,1.7364801247748018e-20
2.289999999999995e-10,1.7366100980818864e-20
2.299999999999995e-10,1.7365492914176146e-20
2.3099999999999949e-10,1.7365742541730558e-20
2.3199999999999948e-10,1.7375070896911526e-20
2.329999999999995e-10,1.740775951041191e-20
2.339999999999995e-10,1.7480105802811554e-20
2.349999999999995e-10,1.7606766327313542e-20
2.359999999999995e-10,1.7789653351432785e-20
2.369999999999995e-10,1.8003317615424465e-20
2.379999999999995e-10,1.8209032527456355e-20
2.389999999999995e-10,1.8375823884822832e-20
2.399999999999995e-10,1.8493066633887604e-20
2.409999999999995e-10,1.8526225801521407e-20
2.419999999999995e-10,1.856234076555777e-20
2.4299999999999947e-10,1.8596607187485575e-20
2.4399999999999947e-10,1.862061857732392e-20
2.4499999999999946e-10,1.8633899738810686e-20
2.4599999999999946e-10,1.864275599235967e-20
2.4699999999999946e-10,1.865200844272392e-20
2.4799999999999945e-10,1.866071504272749e-20
2.4899999999999945e-10,1.866894417746755e-20
2.4999999999999945e-10,1.8677384591092736e-20
2.5099999999999944e-10,1.868752815258989e-20
2.5199999999999944e-10,1.8706275684730206e-20
2.5299999999999944e-10,1.8744387041988096e-20
2.5399999999999943e-10,1.8819521624522763e-20
2.5499999999999943e-10,1.8949313275347704e-20
2.5599999999999943e-10,1.913225026655167e-20
2.569999999999994e-10,1.9354079736295764e-20
2.579999999999994e-10,1.9555963004378916e-20
2.589999999999994e-10,1.96701413213735e-20
2.599999999999994e-10,1.9756396378332723e-20
2.609999999999994e-10,1.9823754533393423e-20
2.619999999999994e-10,1.9840075752546624e-20
2.629999999999994e-10,1.979491197781093e-20
2.639999999999994e-10,1.9724879923862982e-20
2.649999999999994e-10,1.960987270340647e-20
2.659999999999994e-10,1.9413220674970294e-20
2.669999999999994e-10,1.9141880417781293e-20
2.679999999999994e-10,1.891010106595272e-20
2.689999999999994e-10,1.8812944505014884e-20
2.699999999999994e-10,1.8834520859813954e-20
2.709999999999994e-10,1.89423714827509e-20
2.7199999999999937e-10,1.9080427398937734e-20
2.7299999999999937e-10,1.9254886316245672e-20
2.7399999999999936e-10,1.9467483298197477e-20
2.7499999999999936e-10,1.9702627382475097e-20
2.7599999999999936e-10,1.9917114373380712e-20
2.7699999999999935e-10,2.0090712171257357e-20
2.7799999999999935e-10,2.0195123870393195e-20
2.7899999999999935e-10,2.027562947867344e-20
2.7999999999999934e-10,2.0338278208388573e-20
2.8099999999999934e-10,2.0365079129892255e-20
2.8199999999999934e-10,2.034825064628704e-20
2.8299999999999933e-10,2.027703624762141e-20
2.8399999999999933e-10,2.0169106852873342e-20
2.8499999999999933e-10,2.00188408536531e-20
2.859999999999993e-10,1.9816624082559586e-20
2.869999999999993e-10,1.9560703099346277e-20
2.879999999999993e-10,1.9259728863079145e-20
2.889999999999993e-10,1.8927957008697078e-20
2.899999999999993e-10,1.858288404945512e-20
2.909999999999993e-10,1.8237015202134088e-20
2.919999999999993e-10,1.7916173974544497e-20
2.929999999999993e-10,1.763575149758617e-20
2.939999999999993e-10,1.7445404131628818e-20
2.949999999999993e-10,1.7451644445736176e-20
2.959999999999993e-10,1.7464028245527248e-20
2.969999999999993e-10,1.7471256746353367e-20
2.979999999999993e-10,1.7481533322329404e-20
2.989999999999993e-10,1.7495070438305655e-20
2.999999999999993e-10,1.7510401792830004e-20
3.0099999999999927e-10,1.752669799926572e-20
3.0199999999999927e-10,1.7544118941863392e-20
3.0299999999999926e-10,1.7561940385529676e-20
3.0399999999999926e-10,1.758098881981011e-20
3.0499999999999926e-10,1.7599641404032405e-20
3.0599999999999925e-10,1.7620013430789992e-20
3.0699999999999925e-10,1.7640399985526662e-20
3.0799999999999925e-10,1.7661416866015427e-20
3.0899999999999924e-10,1.767986379081778e-20
3.0999999999999924e-10,1.768701560186383e-20
3.1099999999999924e-10,1.7663565465273682e-20
3.1199999999999923e-10,1.7569954940554522e-20
3.1299999999999923e-10,1.73702356362443e-20
3.1399999999999923e-10,1.7114484847004058e-20
3.149999999999992e-10,1.694630881190844e-20
3.159999999999992e-10,1.6914004602045233e-20
3.169999999999992e-10,1.6976859876187866e-20
3.179999999999992e-10,1.7063939133245342e-20
3.189999999999992e-10,1.711296185238952e-20
3.199999999999992e-10,1.7104462878056837e-20
3.209999999999992e-10,1.7058973893282018e-20
3.219999999999992e-10,1.6987330316758746e-20
3.229999999999992e-10,1.6888328462693628e-20
3.239999999999992e-10,1.6784096425853896e-20
3.249999999999992e-10,1.6696124246060887e-20
3.259999999999992e-10,1.664098512233229e-20
3.269999999999992e-10,1.661999681772076e-20
3.279999999999992e-10,1.668327155444362e-20
3.2899999999999917e-10,1.6753024439219197e-20
3.2999999999999917e-10,1.682277997679441e-20
3.3099999999999917e-10,1.687212543271654e-20
3.3199999999999916e-10,1.691328337121128e-20
3.3299999999999916e-10,1.6950894246889597e-20
3.3399999999999916e-10,1.6992117682007004e-20
3.3499999999999915e-10,1.7033824952952045e-20
3.3599999999999915e-10,1.707460735837123e-20
3.3699999999999915e-10,1.7109847852252125e-20
3.3799999999999914e-10,1.713047967515048e-20
3.3899999999999914e-10,1.7127465656595125e-20
3.3999999999999914e-10,1.7123633079454274e-20
3.4099999999999913e-10,1.7120481776244358e-20
3.4199999999999913e-10,1.7116301454988648e-20
3.429999999999991e-10,1.710932972699285e-20
3.439999999999991e-10,1.7110190448533982e-20
3.449999999999991e-10,1.7114006604761917e-20
3.459999999999991e-10,1.7114344059261048e-20
3.469999999999991e-10,1.710876608717151e-20
3.479999999999991e-10,1.7100195238851596e-20
3.489999999999991e-10,1.7090992049563363e-20
3.499999999999991e-10,1.707461157440327e-20
3.509999999999991e-10,1.7056267403560336e-20
3.519999999999991e-10,1.7050272680561732e-20
3.529999999999991e-10,1.706755537592326e-20
3.539999999999991e-10,1.71184375398301e-20
3.549999999999991e-10,1.7208761648132478e-20
3.559999999999991e-10,1.7345204196203122e-20
3.569999999999991e-10,1.7536283001024053e-20
3.5799999999999907e-10,1.7788549289768644e-20
3.5899999999999907e-10,1.809016305458818e-20
3.5999999999999907e-10,1.8420849772748807e-20
3.6099999999999906e-10,1.8748948062777445e-20
3.6199999999999906e-10,1.906002910530757e-20
3.6299999999999906e-10,1.9332152165014038e-20
3.6399999999999905e-10,1.9376721113267068e-20
3.6499999999999905e-10,1.94054039613867e-20
3.6599999999999905e-10,1.9430728945069097e-20
3.6699999999999904e-10,1.9447973269850147e-20
3.6799999999999904e-10,1.944951792580971e-20
3.6899999999999904e-10,1.9445595837342887e-20
3.6999999999999903e-10,1.944078534672495e-20
3.7099999999999903e-10,1.9444525637409762e-20
3.71999999999999e-10,1.9472222286538005e-20
3.72999999999999e-10,1.9509557270841145e-20
3.73999999999999e-10,1.9543922320985005e-20
3.74999999999999e-10,1.957184859155761e-20
3.75999999999999e-10,1.9589435818931268e-20
3.76999999999999e-10,1.9599042834772865e-20
3.77999999999999e-10,1.9608162182769988e-20
3.78999999999999e-10,1.9617594304339992e-20
3.79999999999999e-10,1.962601010900946e-20
3.80999999999999e-10,1.9632040369106066e-20
3.81999999999999e-10,1.9634308340296474e-20
3.82999999999999e-10,1.9633767362162766e-20
3.83999999999999e-10,1.962649232286847e-20
3.84999999999999e-10,1.9614459165780314e-20
3.85999999999999e-10,1.9601275118621193e-20
3.8699999999999897e-10,1.9587529609147608e-20
3.8799999999999897e-10,1.9580928189103106e-20
3.8899999999999897e-10,1.9578575647925942e-20
3.8999999999999896e-10,1.957646244030327e-20
3.9099999999999896e-10,1.9577658711959115e-20
3.9199999999999896e-10,1.9579678821197857e-20
3.9299999999999895e-10,1.9582574284708088e-20
3.9399999999999895e-10,1.9586444297309378e-20
3.9499999999999895e-10,1.9591607000291294e-20
3.9599999999999894e-10,1.9603929899855232e-20
3.9699999999999894e-10,1.962972747171824e-20
3.9799999999999894e-10,1.9658857773320017e-20
3.9899999999999893e-10,1.9650669519865836e-20
3.9999999999999893e-10,1.9587567354429877e-20
4.009999999999989e-10,1.948871066565416e-20
4.019999999999989e-10,1.9407452967290887e-20
4.029999999999989e-10,1.9375876376668903e-20
4.039999999999989e-10,1.9383827749194586e-20
4.049999999999989e-10,1.9392908266440484e-20
4.059999999999989e-10,1.9403319181678892e-20
4.069999999999989e-10,1.941098263092832e-20
4.079999999999989e-10,1.9410847300403972e-20
4.089999999999989e-10,1.9398566684060578e-20
4.099999999999989e-10,1.937241535235248e-20
4.109999999999989e-10,1.933847447607674e-20
4.119999999999989e-10,1.9301032208040486e-20
4.129999999999989e-10,1.9266808226209145e-20
4.139999999999989e-10,1.9260780109388656e-20
4.149999999999989e-10,1.9268484911476443e-20
4.1599999999999887e-10,1.9290752030232507e-20
4.1699999999999887e-10,1.9311119825423827e-20
4.1799999999999887e-10,1.931034746853412e-20
4.1899999999999886e-10,1.9261762913204632e-20
4.1999999999999886e-10,1.9228547541253914e-20
4.2099999999999886e-10,1.9221858341604753e-20
4.2199999999999885e-10,1.923695396286655e-20
4.2299999999999885e-10,1.9264293447044072e-20
4.2399999999999885e-10,1.9304866382834117e-20
4.2499999999999884e-10,1.935201996915029e-20
4.2599999999999884e-10,1.938825884776978e-20
4.2699999999999884e-10,1.9397409148748076e-20
4.2799999999999883e-10,1.9401077570033567e-20
4.2899999999999883e-10,1.94173514902555e-20
4.299999999999988e-10,1.9437728697209097e-20
4.309999999999988e-10,1.9461722608974525e-20
4.319999999999988e-10,1.9488512196956738e-20
4.329999999999988e-10,1.951672122235367e-20
4.339999999999988e-10,1.9536700758408668e-20
4.349999999999988e-10,1.9547521794388154e-20
4.359999999999988e-10,1.9547870047079812e-20
4.369999999999988e-10,1.9539652064643875e-20
4.379999999999988e-10,1.9523027217636046e-20
4.389999999999988e-10,1.9504796730073892e-20
4.399999999999988e-10,1.948797864839626e-20
4.409999999999988e-10,1.9494220516666233e-20
4.419999999999988e-10,1.9533949381008775e-20
4.429999999999988e-10,1.959761682743667e-20
4.439999999999988e-10,1.9668063497743552e-20
4.4499999999999877e-10,1.9739068615592873e-20
4.4599999999999877e-10,1.9807561220572775e-20
4.4699999999999877e-10,1.987540929003625e-20
4.4799999999999876e-10,1.9915050757843688e-20
4.4899999999999876e-10,1.9923337039518832e-20
4.4999999999999876e-10,1.99341085099238e-20
4.5099999999999875e-10,1.99482152592155e-20
4.5199999999999875e-10,1.9966099274210438e-20
4.5299999999999875e-10,1.9990849211027564e-20
4.5399999999999874e-10,2.002442931841968e-20
4.5499999999999874e-10,2.0062561372245833e-20
4.5599999999999874e-10,2.0097636744199206e-20
4.5699999999999873e-10,2.010956474421399e-20
4.5799999999999873e-10,2.0109381984208404e-20
4.589999999999987e-10,2.0096722531903276e-20
4.599999999999987e-10,2.0059318075513526e-20
4.609999999999987e-10,1.9981091682262988e-20
4.619999999999987e-10,1.984562913624104e-20
4.629999999999987e-10,1.969070681955411e-20
4.639999999999987e-10,1.9588266324997934e-20
4.649999999999987e-10,1.9577488473681322e-20
4.659999999999987e-10,1.9611515311184888e-20
4.669999999999987e-10,1.964262679129481e-20
4.679999999999987e-10,1.9676976059681043e-20
4.689999999999987e-10,1.972266827885371e-20
4.699999999999987e-10,1.9774772506412102e-20
4.709999999999987e-10,1.9836389693327266e-20
4.719999999999987e-10,1.9867940836636266e-20
4.729999999999987e-10,1.9870266947780136e-20
4.739999999999987e-10,1.9862513650975533e-20
4.749999999999987e-10,1.985718782394441e-20
4.759999999999987e-10,1.985150805813591e-20
4.769999999999987e-10,1.984678062383967e-20
4.779999999999987e-10,1.984696313550138e-20
4.789999999999987e-10,1.985001416159851e-20
4.799999999999987e-10,1.985391392696884e-20
4.809999999999986e-10,1.98600265596062e-20
4.819999999999986e-10,1.9863392338767876e-20
4.829999999999986e-10,1.9824144039445292e-20
4.839999999999986e-10,1.975363728196869e-20
4.849999999999986e-10,1.9661937109903158e-20
4.859999999999986e-10,1.9595610306377123e-20
4.869999999999986e-10,1.9583266048603928e-20
4.879999999999986e-10,1.9620291850663676e-20
4.889999999999986e-10,1.9703399896551565e-20
4.899999999999986e-10,1.9788493506495834e-20
4.909999999999986e-10,1.9865152767948345e-20
4.919999999999986e-10,1.9926964402528836e-20
4.929999999999986e-10,1.9987754431902e-20
4.939999999999986e-10,2.0048839656841175e-20
4.949999999999986e-10,2.0093711256928244e-20
4.959999999999986e-10,2.0129087229280897e-20
4.969999999999986e-10,2.015308073385414e-20
4.979999999999986e-10,2.016986102170782e-20
4.989999999999986e-10,2.0178117656713508e-20
4.999999999999986e-10,2.137124001970759e-20
5.009999999999986e-10,2.3470368743861353e-20
5.019999999999986e-10,2.5786065076827823e-20
5.029999999999986e-10,2.833994091972097e-20
5.039999999999986e-10,3.1159070763617336e-20
5.049999999999986e-10,3.4272320914577734e-20
5.059999999999986e-10,3.771040183229719e-20
5.069999999999986e-10,4.15062548856088e-20
5.079999999999986e-10,4.569634661747732e-20
5.089999999999986e-10,5.032238836835472e-20
5.099999999999985e-10,5.542802810568133e-20
5.109999999999985e-10,6.106679032151676e-20
5.119999999999985e-10,6.729479272380772e-20
5.129999999999985e-10,7.41694565037761e-20
5.139999999999985e-10,8.174665438647311e-20
5.149999999999985e-10,8.996266853134391e-20
5.159999999999985e-10,9.867096903465365e-20
5.169999999999985e-10,1.078691843678121e-19
5.179999999999985e-10,1.1790861253299338e-19
5.189999999999985e-10,1.2934325340408913e-19
5.199999999999985e-10,1.4240749459301207e-19
5.209999999999985e-10,1.575752027875103e-19
5.219999999999985e-10,1.7442737736614308e-19
5.229999999999985e-10,1.9308855625096564e-19
5.239999999999985e-10,2.1376599671799838e-19
5.249999999999985e-10,2.3666783014328704e-19
5.259999999999985e-10,2.620685986201005e-19
5.269999999999985e-10,2.902643499332979e-19
5.279999999999985e-10,3.216693770121171e-19
5.289999999999985e-10,3.5677785281061266e-19
5.299999999999985e-10,3.9615504220847485e-19
5.309999999999985e-10,4.403324578125681e-19
5.319999999999985e-10,4.90022345573219e-19
5.329999999999985e-10,5.4598402688726935e-19
5.339999999999985e-10,6.091305828575064e-19
5.349999999999985e-10,6.804582145282704e-19
5.359999999999985e-10,7.606822941696188e-19
5.369999999999985e-10,8.501730788345012e-19
5.379999999999985e-10,9.497146951918637e-19
5.389999999999984e-10,1.0606962546056357e-18
5.399999999999984e-10,1.185317000091325e-18
5.409999999999984e-10,1.3246247762721501e-18
5.419999999999984e-10,1.479731698726393e-18
5.429999999999984e-10,1.6526214068612258e-18
5.439999999999984e-10,1.846168954069942e-18
5.449999999999984e-10,2.0636709999713756e-18
5.459999999999984e-10,2.3082398054035218e-18
5.469999999999984e-10,2.582809603536354e-18
5.479999999999984e-10,2.890475600393001e-18
5.489999999999984e-10,3.2344313103957764e-18
5.499999999999984e-10,3.61721658183221e-18
5.509999999999984e-10,4.039531952518087e-18
5.519999999999984e-10,4.506145981910891e-18
5.529999999999984e-10,5.023049228845805e-18
5.539999999999984e-10,5.596336895804421e-18
5.549999999999984e-10,6.2449976997584175e-18
5.559999999999984e-10,7.014494115704935e-18
5.569999999999984e-10,7.894723939583238e-18
5.579999999999984e-10,8.89546305037687e-18
5.589999999999984e-10,1.0037763074459939e-17
5.599999999999984e-10,1.1344018135256896e-17
5.609999999999984e-10,1.285124782983441e-17
5.619999999999984e-10,1.4559508952161518e-17
5.629999999999984e-10,1.6486261304899618e-17
5.639999999999984e-10,1.8685749052738478e-17
5.649999999999984e-10,2.118526702297473e-17
5.659999999999984e-10,2.395037187559399e-17
5.669999999999984e-10,2.709536858745249e-17
5.679999999999983e-10,3.067814725246674e-17
5.689999999999983e-10,3.475920792402869e-17
5.699999999999983e-10,3.9415687762892354e-17
5.709999999999983e-10,4.474141347893329e-17
5.719999999999983e-10,5.087753601821543e-17
5.729999999999983e-10,5.792392856688651e-17
5.739999999999983e-10,6.59266749893531e-17
5.749999999999983e-10,7.495161756956567e-17
5.759999999999983e-10,8.513000776405937e-17
5.769999999999983e-10,9.672482111952284e-17
5.779999999999983e-10,1.0997662167740968e-16
5.789999999999983e-10,1.251727951008524e-16
5.799999999999983e-10,1.4258549490643793e-16
5.809999999999983e-10,1.6257470248927404e-16
5.819999999999983e-10,1.853577262629757e-16
5.829999999999983e-10,2.1144208805680885e-16
5.839999999999983e-10,2.413303931223037e-16
5.849999999999983e-10,2.756871967404276e-16
5.859999999999983e-10,3.1517157896901886e-16
5.869999999999983e-10,3.6055138436131263e-16
5.879999999999983e-10,4.1275903154610343e-16
5.889999999999983e-10,4.728152181043697e-16
5.899999999999983e-10,5.419805815521402e-16
5.909999999999983e-10,6.217155942424967e-16
5.919999999999983e-10,7.136721045312505e-16
5.929999999999983e-10,8.196789050835481e-16
5.939999999999983e-10,9.419717158358803e-16
5.949999999999983e-10,1.0828654800995931e-15
5.959999999999983e-10,1.2453819899455903e-15
5.969999999999982e-10,1.4331772542327961e-15
5.979999999999982e-10,1.6504651151742078e-15
5.989999999999982e-10,1.902458458406276e-15
5.999999999999982e-10,2.194751609630401e-15
6.009999999999982e-10,2.5341441951819664e-15
6.019999999999982e-10,2.9291922099530274e-15
6.029999999999982e-10,3.3889755509491757e-15
6.039999999999982e-10,3.924132137287581e-15
6.049999999999982e-10,4.543916804376962e-15
6.059999999999982e-10,5.265630818990609e-15
6.069999999999982e-10,6.1064099630892225e-15
6.079999999999982e-10,7.085860278812273e-15
6.089999999999982e-10,8.228070422246031e-15
6.099999999999982e-10,9.558857623057265e-15
6.109999999999982e-10,1.1114478423165604e-14
6.119999999999982e-10,1.2935568350350228e-14
6.129999999999982e-10,1.5068398082850057e-14
