Time (s),Current (A)
9.399999999999996e-11,2.821193771368155e-10
9.499999999999996e-11,2.8492080132356656e-10
9.599999999999995e-11,2.943775109690817e-10
9.699999999999995e-11,3.045704628104069e-10
9.799999999999995e-11,3.0767135744578165e-10
9.899999999999994e-11,3.078410887934323e-10
9.999999999999994e-11,3.0827849574252427e-10
1.0099999999999994e-10,3.091842853277771e-10
1.0199999999999993e-10,3.1049068865581615e-10
1.0299999999999993e-10,3.115348409986485e-10
1.0399999999999993e-10,3.119949377593356e-10
1.0499999999999992e-10,3.120430792590601e-10
1.0599999999999992e-10,3.1060236674362857e-10
1.0699999999999991e-10,3.074519441006406e-10
1.0799999999999991e-10,3.026594144356057e-10
1.0899999999999991e-10,2.965418667055874e-10
1.099999999999999e-10,2.9009988173777003e-10
1.109999999999999e-10,2.8435814637732137e-10
1.119999999999999e-10,2.800546265722587e-10
1.129999999999999e-10,2.7950424173303534e-10
1.1399999999999989e-10,2.792272465816831e-10
1.1499999999999989e-10,2.7888445233246383e-10
1.1599999999999988e-10,2.783778202544057e-10
1.1699999999999988e-10,2.774955263364655e-10
1.1799999999999988e-10,2.7590585213862445e-10
1.1899999999999987e-10,2.7353208141063354e-10
1.1999999999999987e-10,2.7029519239290387e-10
1.2099999999999987e-10,2.6611516474492906e-10
1.2199999999999986e-10,2.6103610939419986e-10
1.2299999999999986e-10,2.552036345906932e-10
1.2399999999999986e-10,2.487528539180768e-10
1.2499999999999985e-10,2.4202497221088495e-10
1.2599999999999985e-10,2.351347343718342e-10
1.2699999999999985e-10,2.284560391260827e-10
1.2799999999999984e-10,2.2248710929307198e-10
1.2899999999999984e-10,2.1712679990847936e-10
1.2999999999999984e-10,2.1378564949077e-10
1.3099999999999983e-10,2.130097483269295e-10
1.3199999999999983e-10,2.1213492497829456e-10
1.3299999999999983e-10,2.1136345280659042e-10
1.3399999999999982e-10,2.1054656458398165e-10
1.3499999999999982e-10,2.0924002630972467e-10
1.3599999999999981e-10,2.0691181584995577e-10
1.369999999999998e-10,2.0350883211471124e-10
1.379999999999998e-10,2.0003627047385038e-10
1.389999999999998e-10,1.97800578105435e-10
1.399999999999998e-10,1.9690869446946895e-10
1.409999999999998e-10,1.9711394309646424e-10
1.419999999999998e-10,1.9740643323897713e-10
1.429999999999998e-10,1.9784276735136082e-10
1.439999999999998e-10,1.9845387422034628e-10
1.4499999999999978e-10,1.9936010911898647e-10
1.4599999999999978e-10,2.0038975882392152e-10
1.4699999999999978e-10,2.013392261101313e-10
1.4799999999999977e-10,2.0194266114273062e-10
1.4899999999999977e-10,2.0230065290739638e-10
1.4999999999999977e-10,2.0261901155716508e-10
1.5099999999999976e-10,2.0301015121269225e-10
1.5199999999999976e-10,2.036792114135016e-10
1.5299999999999976e-10,2.0460072200315677e-10
1.5399999999999975e-10,2.0545828184096758e-10
1.5499999999999975e-10,2.0601289448518705e-10
1.5599999999999975e-10,2.062858100131075e-10
1.5699999999999974e-10,2.0653503794425334e-10
1.5799999999999974e-10,2.069171071492658e-10
1.5899999999999974e-10,2.0806150628565884e-10
1.5999999999999973e-10,2.1066071699394645e-10
1.6099999999999973e-10,2.1344598816804097e-10
1.6199999999999972e-10,2.14058351739184e-10
1.6299999999999972e-10,2.116989338512686e-10
1.6399999999999972e-10,2.080770481123301e-10
1.6499999999999971e-10,2.035047677759473e-10
1.659999999999997e-10,1.9829356219869832e-10
1.669999999999997e-10,1.9321911726100312e-10
1.679999999999997e-10,1.8914029873155332e-10
1.689999999999997e-10,1.865426709471003e-10
1.699999999999997e-10,1.8680592803834494e-10
1.709999999999997e-10,1.8716646782349668e-10
1.719999999999997e-10,1.8766728085131264e-10
1.7299999999999969e-10,1.8825008387014e-10
1.7399999999999968e-10,1.88823761585091e-10
1.7499999999999968e-10,1.894208361695192e-10
1.7599999999999968e-10,1.8998671946900666e-10
1.7699999999999967e-10,1.9044417554120758e-10
1.7799999999999967e-10,1.9060991742508667e-10
1.7899999999999967e-10,1.9068347794332948e-10
1.7999999999999966e-10,1.9077768797950313e-10
1.8099999999999966e-10,1.908991731779846e-10
1.8199999999999966e-10,1.9101202752683413e-10
1.8299999999999965e-10,1.9116082173623902e-10
1.8399999999999965e-10,1.9136181203983925e-10
1.8499999999999965e-10,1.9156635294673947e-10
1.8599999999999964e-10,1.917209905549715e-10
1.8699999999999964e-10,1.9191162952602614e-10
1.8799999999999964e-10,1.9217035357466733e-10
1.8899999999999963e-10,1.925578295131805e-10
1.8999999999999963e-10,1.931934487912387e-10
1.9099999999999962e-10,1.9428937741274416e-10
1.9199999999999962e-10,1.9628984677392373e-10
1.9299999999999962e-10,2.0007797252645066e-10
1.9399999999999961e-10,2.073418896567376e-10
1.949999999999996e-10,2.212417555261532e-10
1.959999999999996e-10,2.459154248375382e-10
1.969999999999996e-10,2.8257388025654826e-10
1.979999999999996e-10,3.2239720478038174e-10
1.989999999999996e-10,3.516775059366739e-10
1.999999999999996e-10,3.6559518763257743e-10
2.009999999999996e-10,3.642002094733145e-10
2.0199999999999959e-10,3.6362592441464467e-10
2.0299999999999958e-10,3.636281110428247e-10
2.0399999999999958e-10,3.6417199906430824e-10
2.0499999999999958e-10,3.6526707502218195e-10
2.0599999999999957e-10,3.661699300316207e-10
2.0699999999999957e-10,3.6720269168403646e-10
2.0799999999999957e-10,3.6858111432260286e-10
2.0899999999999956e-10,3.704567654368546e-10
2.0999999999999956e-10,3.731731706171984e-10
2.1099999999999956e-10,3.7669969301522514e-10
2.1199999999999955e-10,3.805475530183161e-10
2.1299999999999955e-10,3.8389089025640845e-10
2.1399999999999955e-10,3.860763351103036e-10
2.1499999999999954e-10,3.86617441606383e-10
2.1599999999999954e-10,3.872718942918575e-10
2.1699999999999953e-10,3.8819468318157967e-10
2.1799999999999953e-10,3.894364069177388e-10
2.1899999999999953e-10,3.9127901494970134e-10
2.1999999999999952e-10,3.945381538203788e-10
2.2099999999999952e-10,4.0019428129758414e-10
2.2199999999999952e-10,4.072015957943236e-10
2.2299999999999951e-10,4.1200276944204414e-10
2.239999999999995e-10,4.130206834252511e-10
2.249999999999995e-10,4.12674420431322e-10
2.259999999999995e-10,4.1222449683403314e-10
2.269999999999995e-10,4.117185409838216e-10
2.279999999999995e-10,4.112334940811049e-10
2.289999999999995e-10,4.109019733377593e-10
2.299999999999995e-10,4.10739177646119e-10
2.3099999999999949e-10,4.109694021176614e-10
2.3199999999999948e-10,4.1136269664986144e-10
2.329999999999995e-10,4.1165382456279777e-10
2.339999999999995e-10,4.120341583975699e-10
2.349999999999995e-10,4.1261460665955093e-10
2.359999999999995e-10,4.133358574427155e-10
2.369999999999995e-10,4.1413531810217545e-10
2.379999999999995e-10,4.1462311455158366e-10
2.389999999999995e-10,4.147915167937465e-10
2.399999999999995e-10,4.146739255539021e-10
2.409999999999995e-10,4.1452483716889007e-10
2.419999999999995e-10,4.143106457863805e-10
2.4299999999999947e-10,4.139030296479494e-10
2.4399999999999947e-10,4.1334219606965915e-10
2.4499999999999946e-10,4.1266178278684445e-10
2.4599999999999946e-10,4.1207554111202664e-10
2.4699999999999946e-10,4.115854294694225e-10
2.4799999999999945e-10,4.113197344833376e-10
2.4899999999999945e-10,4.1111261399622833e-10
2.4999999999999945e-10,4.1083521219139465e-10
2.5099999999999944e-10,4.1020757705971537e-10
2.5199999999999944e-10,4.091466123703351e-10
2.5299999999999944e-10,4.078744673214923e-10
2.5399999999999943e-10,4.06233226699867e-10
2.5499999999999943e-10,4.0458623680370706e-10
2.5599999999999943e-10,4.028264803412138e-10
2.569999999999994e-10,4.0095992745186886e-10
2.579999999999994e-10,3.9894716811623813e-10
2.589999999999994e-10,3.9695724285960236e-10
2.599999999999994e-10,3.9513233794433985e-10
2.609999999999994e-10,3.933806652788014e-10
2.619999999999994e-10,3.923750212935543e-10
2.629999999999994e-10,3.9373637454122884e-10
2.639999999999994e-10,3.954777071913252e-10
2.649999999999994e-10,3.973887573160932e-10
2.659999999999994e-10,3.9867701842772484e-10
2.669999999999994e-10,3.991943290261811e-10
2.679999999999994e-10,3.999845833942623e-10
2.689999999999994e-10,4.011285912237704e-10
2.699999999999994e-10,4.025674288212496e-10
2.709999999999994e-10,4.04052629926054e-10
2.7199999999999937e-10,4.051071040505154e-10
2.7299999999999937e-10,4.054915481107285e-10
2.7399999999999936e-10,4.048471902936838e-10
2.7499999999999936e-10,4.03129762434234e-10
2.7599999999999936e-10,4.0067177533682817e-10
2.7699999999999935e-10,3.9763741246637484e-10
2.7799999999999935e-10,3.9436559372018587e-10
2.7899999999999935e-10,3.9114708203206364e-10
2.7999999999999934e-10,3.8918439651657773e-10
2.8099999999999934e-10,3.876454660494484e-10
2.8199999999999934e-10,3.855479791047289e-10
2.8299999999999933e-10,3.833874979935981e-10
2.8399999999999933e-10,3.813571873777542e-10
2.8499999999999933e-10,3.799999699328072e-10
2.859999999999993e-10,3.7940643767569186e-10
2.869999999999993e-10,3.7977651525704285e-10
2.879999999999993e-10,3.803823933315708e-10
2.889999999999993e-10,3.8158537590503904e-10
2.899999999999993e-10,3.8346514666586054e-10
2.909999999999993e-10,3.8579646320100885e-10
2.919999999999993e-10,3.883187763724625e-10
2.929999999999993e-10,3.905429061885068e-10
2.939999999999993e-10,3.9174198281465503e-10
2.949999999999993e-10,3.917617575392737e-10
2.959999999999993e-10,3.9178144149421256e-10
2.969999999999993e-10,3.9179265574207473e-10
2.979999999999993e-10,3.917904942473266e-10
2.989999999999993e-10,3.918002291071241e-10
2.999999999999993e-10,3.917759084656714e-10
3.0099999999999927e-10,3.9169646749247005e-10
3.0199999999999927e-10,3.916070260603444e-10
3.0299999999999926e-10,3.9156854484444476e-10
3.0399999999999926e-10,3.9174225073833e-10
3.0499999999999926e-10,3.925223332966104e-10
3.0599999999999925e-10,3.946694375842301e-10
3.0699999999999925e-10,3.983127896477949e-10
3.0799999999999925e-10,4.01978451318099e-10
3.0899999999999924e-10,4.046980404477907e-10
3.0999999999999924e-10,4.070705860725217e-10
3.1099999999999924e-10,4.093122363401176e-10
3.1199999999999923e-10,4.098723810162914e-10
3.1299999999999923e-10,4.0938970344544096e-10
3.1399999999999923e-10,4.092199536273721e-10
3.149999999999992e-10,4.0896124522454807e-10
3.159999999999992e-10,4.0868831173272985e-10
3.169999999999992e-10,4.084396553591587e-10
3.179999999999992e-10,4.081152949499491e-10
3.189999999999992e-10,4.077745095030839e-10
3.199999999999992e-10,4.072252636906715e-10
3.209999999999992e-10,4.067216353094955e-10
3.219999999999992e-10,4.068377923182312e-10
3.229999999999992e-10,4.0684887552485783e-10
3.239999999999992e-10,4.0688548027668634e-10
3.249999999999992e-10,4.0696167982010827e-10
3.259999999999992e-10,4.0709091738022594e-10
3.269999999999992e-10,4.073291360553168e-10
3.279999999999992e-10,4.0775601868267874e-10
3.2899999999999917e-10,4.0841367273263784e-10
3.2999999999999917e-10,4.092288327164885e-10
3.3099999999999917e-10,4.099582097135112e-10
3.3199999999999916e-10,4.1045429460643317e-10
3.3299999999999916e-10,4.1084228413279387e-10
3.3399999999999916e-10,4.111269449959583e-10
3.3499999999999915e-10,4.111032801326506e-10
3.3599999999999915e-10,4.110034380741441e-10
3.3699999999999915e-10,4.108443285508546e-10
3.3799999999999914e-10,4.106202778327749e-10
3.3899999999999914e-10,4.103298939538442e-10
3.3999999999999914e-10,4.1005293922871825e-10
3.4099999999999913e-10,4.096928353252859e-10
3.4199999999999913e-10,4.0920835889634446e-10
3.429999999999991e-10,4.085430455623389e-10
3.439999999999991e-10,4.0758167214873885e-10
3.449999999999991e-10,4.0655866792320483e-10
3.459999999999991e-10,4.0525667919508523e-10
3.469999999999991e-10,4.03488488921224e-10
3.479999999999991e-10,4.014809698369458e-10
3.489999999999991e-10,3.995948411513732e-10
3.499999999999991e-10,3.9861648701677167e-10
3.509999999999991e-10,4.007431072140812e-10
3.519999999999991e-10,4.034081421489259e-10
3.529999999999991e-10,4.05799829769339e-10
3.539999999999991e-10,4.073514958378703e-10
3.549999999999991e-10,4.0787265444846926e-10
3.559999999999991e-10,4.0856604476544433e-10
3.569999999999991e-10,4.094028479247415e-10
3.5799999999999907e-10,4.1040216220371876e-10
3.5899999999999907e-10,4.1148101185308755e-10
3.5999999999999907e-10,4.127731011254006e-10
3.6099999999999906e-10,4.1418982778934426e-10
3.6199999999999906e-10,4.154179421825856e-10
3.6299999999999906e-10,4.1642818201231437e-10
3.6399999999999905e-10,4.17394044945329e-10
3.6499999999999905e-10,4.182588664441109e-10
3.6599999999999905e-10,4.1907922356625087e-10
3.6699999999999904e-10,4.1999526982714796e-10
3.6799999999999904e-10,4.2073764092699636e-10
3.6899999999999904e-10,4.2144092653377745e-10
3.6999999999999903e-10,4.2194843347091335e-10
3.7099999999999903e-10,4.224207973420925e-10
3.71999999999999e-10,4.229312326707517e-10
3.72999999999999e-10,4.2372704058761654e-10
3.73999999999999e-10,4.248078309269558e-10
3.74999999999999e-10,4.259925940412131e-10
3.75999999999999e-10,4.268435883690242e-10
3.76999999999999e-10,4.271265552140697e-10
3.77999999999999e-10,4.2745582868269096e-10
3.78999999999999e-10,4.277986597123792e-10
3.79999999999999e-10,4.280566014801331e-10
3.80999999999999e-10,4.2843221367015784e-10
3.81999999999999e-10,4.2879398340052256e-10
3.82999999999999e-10,4.290034970522633e-10
3.83999999999999e-10,4.292175564115111e-10
3.84999999999999e-10,4.2941801559889314e-10
3.85999999999999e-10,4.295785501820046e-10
3.8699999999999897e-10,4.2963602041979957e-10
3.8799999999999897e-10,4.294318457372725e-10
3.8899999999999897e-10,4.289270839729415e-10
3.8999999999999896e-10,4.2829014605070906e-10
3.9099999999999896e-10,4.2758147196761423e-10
3.9199999999999896e-10,4.2684175840991007e-10
3.9299999999999895e-10,4.2604627976842207e-10
3.9399999999999895e-10,4.2522215436247855e-10
3.9499999999999895e-10,4.242179770172515e-10
3.9599999999999894e-10,4.2227829347546893e-10
3.9699999999999894e-10,4.18930984725422e-10
3.9799999999999894e-10,4.1390944340198945e-10
3.9899999999999893e-10,4.0774016153179107e-10
3.9999999999999893e-10,4.0256541455092146e-10
4.009999999999989e-10,3.9988848403815095e-10
4.019999999999989e-10,4.0168581070127554e-10
4.029999999999989e-10,4.048322649708589e-10
4.039999999999989e-10,4.081644791141862e-10
4.049999999999989e-10,4.101470568495989e-10
4.059999999999989e-10,4.1060390976459024e-10
4.069999999999989e-10,4.1061638985828346e-10
4.079999999999989e-10,4.1031940617554237e-10
4.089999999999989e-10,4.099703727340098e-10
4.099999999999989e-10,4.0965273573830534e-10
4.109999999999989e-10,4.094620053781684e-10
4.119999999999989e-10,4.091085394562612e-10
4.129999999999989e-10,4.0866433212491436e-10
4.139999999999989e-10,4.0827618183700307e-10
4.149999999999989e-10,4.074992854762974e-10
4.1599999999999887e-10,4.065152937573568e-10
4.1699999999999887e-10,4.06398880902869e-10
4.1799999999999887e-10,4.0659883349600434e-10
4.1899999999999886e-10,4.069756989256178e-10
4.1999999999999886e-10,4.0758059556981155e-10
4.2099999999999886e-10,4.0849160554337755e-10
4.2199999999999885e-10,4.097069688413894e-10
4.2299999999999885e-10,4.1121224642807324e-10
4.2399999999999885e-10,4.127783346949062e-10
4.2499999999999884e-10,4.1404377587467625e-10
4.2599999999999884e-10,4.144571205502644e-10
4.2699999999999884e-10,4.1470133859600706e-10
4.2799999999999883e-10,4.149482015642137e-10
4.2899999999999883e-10,4.1503780672658876e-10
4.299999999999988e-10,4.149891323567249e-10
4.309999999999988e-10,4.1493433604339845e-10
4.319999999999988e-10,4.149024648543588e-10
4.329999999999988e-10,4.1490565660762283e-10
4.339999999999988e-10,4.1520926931324706e-10
4.349999999999988e-10,4.161943885692794e-10
4.359999999999988e-10,4.175921926786176e-10
4.369999999999988e-10,4.190671887931667e-10
4.379999999999988e-10,4.2033520713436427e-10
4.389999999999988e-10,4.212012496029616e-10
4.399999999999988e-10,4.2238557058745384e-10
4.409999999999988e-10,4.241348206224955e-10
4.419999999999988e-10,4.269153124547953e-10
4.429999999999988e-10,4.310887717626903e-10
4.439999999999988e-10,4.3668789004489867e-10
4.4499999999999877e-10,4.4286738155103076e-10
4.4599999999999877e-10,4.484448938123294e-10
4.4699999999999877e-10,4.5054082292918077e-10
4.4799999999999876e-10,4.52487279120849e-10
4.4899999999999876e-10,4.5407122045903573e-10
4.4999999999999876e-10,4.545229442756871e-10
4.5099999999999875e-10,4.5461307948671697e-10
4.5199999999999875e-10,4.5461977762041374e-10
4.5299999999999875e-10,4.5441774816840367e-10
4.5399999999999874e-10,4.5379290101574805e-10
4.5499999999999874e-10,4.5277558971630565e-10
4.5599999999999874e-10,4.513537270104701e-10
4.5699999999999873e-10,4.49425268136477e-10
4.5799999999999873e-10,4.4687164619072263e-10
4.589999999999987e-10,4.4371312887506797e-10
4.599999999999987e-10,4.398893186612693e-10
4.609999999999987e-10,4.356421526927349e-10
4.619999999999987e-10,4.313811798737293e-10
4.629999999999987e-10,4.2757848893327955e-10
4.639999999999987e-10,4.262805272679932e-10
4.649999999999987e-10,4.267009496693665e-10
4.659999999999987e-10,4.2696683902671687e-10
4.669999999999987e-10,4.269669715398943e-10
4.679999999999987e-10,4.26824490993182e-10
4.689999999999987e-10,4.265014769614039e-10
4.699999999999987e-10,4.2602015926736534e-10
4.709999999999987e-10,4.2541924603681415e-10
4.719999999999987e-10,4.2475431626784e-10
4.729999999999987e-10,4.240176930428008e-10
4.739999999999987e-10,4.234227052789102e-10
4.749999999999987e-10,4.2276320998257516e-10
4.759999999999987e-10,4.216067995502098e-10
4.769999999999987e-10,4.2018994641775545e-10
4.779999999999987e-10,4.1863824021238305e-10
4.789999999999987e-10,4.1770448886657795e-10
4.799999999999987e-10,4.166707294684421e-10
4.809999999999986e-10,4.156278378523342e-10
4.819999999999986e-10,4.147125207951855e-10
4.829999999999986e-10,4.148836757781679e-10
4.839999999999986e-10,4.1513270017394965e-10
4.849999999999986e-10,4.154014079435877e-10
4.859999999999986e-10,4.156914666183056e-10
4.869999999999986e-10,4.159847258715553e-10
4.879999999999986e-10,4.1625931233050186e-10
4.889999999999986e-10,4.166447619904503e-10
4.899999999999986e-10,4.170638991275283e-10
4.909999999999986e-10,4.1745523980523724e-10
4.919999999999986e-10,4.1778512157969803e-10
4.929999999999986e-10,4.1803187019546925e-10
4.939999999999986e-10,4.183623915416003e-10
4.949999999999986e-10,4.1886935986480965e-10
4.959999999999986e-10,4.195353555847803e-10
4.969999999999986e-10,4.202193743744899e-10
4.979999999999986e-10,4.208090524990942e-10
4.989999999999986e-10,4.213928758794008e-10
4.999999999999986e-10,4.2183140649724647e-10
5.009999999999986e-10,4.223168881487558e-10
5.019999999999986e-10,4.2284333379819645e-10
5.029999999999986e-10,4.235293421403065e-10
5.039999999999986e-10,4.2434140104576985e-10
5.049999999999986e-10,4.2573592089362466e-10
5.059999999999986e-10,4.269850532424279e-10
5.069999999999986e-10,4.281836539595467e-10
5.079999999999986e-10,4.2958037863032065e-10
5.089999999999986e-10,4.3110482931444703e-10
5.099999999999985e-10,4.325710197523468e-10
5.109999999999985e-10,4.3400843789746804e-10
5.119999999999985e-10,4.351082411629806e-10
5.129999999999985e-10,4.3584700421398253e-10
5.139999999999985e-10,4.365171236030121e-10
5.149999999999985e-10,4.3660239573990033e-10
5.159999999999985e-10,4.3669018964416943e-10
5.169999999999985e-10,4.368785392270897e-10
5.179999999999985e-10,4.3718577419065574e-10
5.189999999999985e-10,4.3769382674383083e-10
5.199999999999985e-10,4.38456897954051e-10
5.209999999999985e-10,4.3937971530482465e-10
5.219999999999985e-10,4.402762198840036e-10
5.229999999999985e-10,4.4060745258234797e-10
5.239999999999985e-10,4.4097317546292554e-10
5.249999999999985e-10,4.413336521730835e-10
5.259999999999985e-10,4.413420191955891e-10
5.269999999999985e-10,4.4145480794488547e-10
5.279999999999985e-10,4.417773919414932e-10
5.289999999999985e-10,4.426144234443945e-10
5.299999999999985e-10,4.445979146032676e-10
5.309999999999985e-10,4.472875469660067e-10
5.319999999999985e-10,4.499195936663945e-10
5.329999999999985e-10,4.5174996420094463e-10
5.339999999999985e-10,4.522755491076777e-10
5.349999999999985e-10,4.525103356246994e-10
5.359999999999985e-10,4.5265869010943147e-10
5.369999999999985e-10,4.5261151979976697e-10
5.379999999999985e-10,4.5259086681842957e-10
5.389999999999984e-10,4.525334303600665e-10
5.399999999999984e-10,4.522432068644634e-10
5.409999999999984e-10,4.514598117577887e-10
5.419999999999984e-10,4.504120365066644e-10
5.429999999999984e-10,4.4918587885640417e-10
5.439999999999984e-10,4.477691160499257e-10
5.449999999999984e-10,4.4599710793377165e-10
5.459999999999984e-10,4.438751728372452e-10
5.469999999999984e-10,4.4139803023277985e-10
5.479999999999984e-10,4.3850876788265014e-10
5.489999999999984e-10,4.350709758545241e-10
5.499999999999984e-10,4.306362103965371e-10
5.509999999999984e-10,4.251201028968673e-10
5.519999999999984e-10,4.172391618107892e-10
5.529999999999984e-10,4.06372310214653e-10
5.539999999999984e-10,3.919520739184405e-10
5.549999999999984e-10,3.748713218522827e-10
5.559999999999984e-10,3.5647092222283373e-10
5.569999999999984e-10,3.398844560518158e-10
5.579999999999984e-10,3.4026080627605083e-10
5.589999999999984e-10,3.40546776956329e-10
5.599999999999984e-10,3.4080466486953656e-10
5.609999999999984e-10,3.410547184502389e-10
5.619999999999984e-10,3.411549815702273e-10
5.629999999999984e-10,3.4133374010551807e-10
5.639999999999984e-10,3.415700635210451e-10
5.649999999999984e-10,3.4200301829886964e-10
5.659999999999984e-10,3.427959058626883e-10
5.669999999999984e-10,3.4425762716574623e-10
5.679999999999983e-10,3.471162143873757e-10
5.689999999999983e-10,3.5222645933597914e-10
5.699999999999983e-10,3.6116311265259144e-10
5.709999999999983e-10,3.755420550242409e-10
5.719999999999983e-10,3.9435203192587833e-10
5.729999999999983e-10,4.137818121868379e-10
5.739999999999983e-10,4.262720608973494e-10
5.749999999999983e-10,4.265109714410438e-10
5.759999999999983e-10,4.2670535412649547e-10
5.769999999999983e-10,4.2699384424816526e-10
5.779999999999983e-10,4.2731006045130204e-10
5.789999999999983e-10,4.2764931446118506e-10
5.799999999999983e-10,4.2774319585490624e-10
5.809999999999983e-10,4.2745260356705743e-10
5.819999999999983e-10,4.2672056186681793e-10
5.829999999999983e-10,4.2588720351993744e-10
5.839999999999983e-10,4.2517278122323616e-10
5.849999999999983e-10,4.2482788402121487e-10
5.859999999999983e-10,4.247540956353429e-10
5.869999999999983e-10,4.245964177716201e-10
5.879999999999983e-10,4.2437171324856297e-10
5.889999999999983e-10,4.240963358807581e-10
5.899999999999983e-10,4.2395240474820925e-10
5.909999999999983e-10,4.244086653610433e-10
5.919999999999983e-10,4.2502249122481024e-10
5.929999999999983e-10,4.258493799024057e-10
5.939999999999983e-10,4.269828820957265e-10
5.949999999999983e-10,4.2835481208367613e-10
5.959999999999983e-10,4.2979751859511466e-10
5.969999999999982e-10,4.3105653213932037e-10
5.979999999999982e-10,4.3197729694346146e-10
5.989999999999982e-10,4.3304389157991543e-10
5.999999999999982e-10,4.335948941911963e-10
6.009999999999982e-10,4.3412784324671107e-10
6.019999999999982e-10,4.3490378940956964e-10
6.029999999999982e-10,4.359263525963262e-10
6.039999999999982e-10,4.37279446575811e-10
6.049999999999982e-10,4.3896563259619906e-10
6.059999999999982e-10,4.4098719676207225e-10
6.069999999999982e-10,4.430710534450001e-10
6.079999999999982e-10,4.451858323043415e-10
6.089999999999982e-10,4.4696840799005364e-10
6.099999999999982e-10,4.4768703029190727e-10
6.109999999999982e-10,4.486797902018372e-10
6.119999999999982e-10,4.5060840068217954e-10
6.129999999999982e-10,4.531169542083503e-10
6.139999999999982e-10,4.5469304460822196e-10
