Time (s),Current (A)
5.2999999999999947e-05,5.291534617306629e-21
5.3999999999999944e-05,5.291534617306629e-21
5.499999999999994e-05,5.291534617306629e-21
5.599999999999994e-05,5.292558881190516e-21
5.6999999999999935e-05,5.292558881190516e-21
5.799999999999993e-05,5.292558881190516e-21
5.899999999999993e-05,5.292558881190516e-21
5.999999999999993e-05,5.2988392823320975e-21
6.0999999999999924e-05,5.2988392823320975e-21
6.199999999999992e-05,5.2988392823320975e-21
6.299999999999992e-05,5.2988392823320975e-21
6.399999999999992e-05,5.2988392823320975e-21
6.499999999999991e-05,5.2988392823320975e-21
6.599999999999991e-05,5.2988392823320975e-21
6.699999999999991e-05,5.299393146147044e-21
6.79999999999999e-05,5.299393146147044e-21
6.89999999999999e-05,5.299393146147044e-21
6.99999999999999e-05,5.299393146147044e-21
7.09999999999999e-05,5.299393146147044e-21
7.19999999999999e-05,5.299393146147044e-21
7.299999999999989e-05,5.299393146147044e-21
7.399999999999989e-05,5.299393146147044e-21
7.499999999999989e-05,5.299393146147044e-21
7.599999999999988e-05,5.299393146147044e-21
7.699999999999988e-05,5.299393146147044e-21
7.799999999999988e-05,5.299393146147044e-21
7.899999999999987e-05,5.299393146147044e-21
7.999999999999987e-05,5.299393146147044e-21
8.099999999999987e-05,5.299393146147044e-21
8.199999999999987e-05,5.299393146147044e-21
8.299999999999986e-05,5.299393146147044e-21
8.399999999999986e-05,5.299393146147044e-21
8.499999999999986e-05,5.299393146147044e-21
8.599999999999985e-05,5.299393146147044e-21
8.699999999999985e-05,5.299393146147044e-21
8.799999999999985e-05,5.299393146147044e-21
8.899999999999985e-05,5.299393146147044e-21
8.999999999999984e-05,5.299393146147044e-21
9.099999999999984e-05,5.299393146147044e-21
9.199999999999984e-05,5.299393146147044e-21
9.299999999999983e-05,4.733864686518334e-21
9.399999999999983e-05,4.733864686518334e-21
9.499999999999983e-05,4.733864686518334e-21
9.599999999999983e-05,4.733864686518334e-21
9.699999999999982e-05,4.736322826664953e-21
9.799999999999982e-05,4.736322826664953e-21
9.899999999999982e-05,4.736322826664953e-21
9.999999999999982e-05,4.736322826664953e-21
0.00010099999999999981,4.736322826664953e-21
0.00010199999999999981,4.736322826664953e-21
0.0001029999999999998,4.736322826664953e-21
0.0001039999999999998,4.736322826664953e-21
0.0001049999999999998,4.736322826664953e-21
0.0001059999999999998,4.736322826664953e-21
0.0001069999999999998,4.736322826664953e-21
0.00010799999999999979,4.736322826664953e-21
0.00010899999999999979,4.736322826664953e-21
0.00010999999999999979,4.736322826664953e-21
0.00011099999999999978,4.736322826664953e-21
0.00011199999999999978,4.736322826664953e-21
0.00011299999999999978,4.736322826664953e-21
0.00011399999999999978,4.736322826664953e-21
0.00011499999999999977,4.736322826664953e-21
0.00011599999999999977,4.736322826664953e-21
0.00011699999999999977,4.736322826664953e-21
0.00011799999999999976,4.736322826664953e-21
0.00011899999999999976,4.736322826664953e-21
0.00011999999999999976,4.736322826664953e-21
0.00012099999999999976,4.736322826664953e-21
0.00012199999999999975,4.736322826664953e-21
0.00012299999999999976,4.736322826664953e-21
0.00012399999999999976,4.736322826664953e-21
0.00012499999999999976,4.736322826664953e-21
0.00012599999999999976,4.736322826664953e-21
0.00012699999999999975,4.736322826664953e-21
0.00012799999999999975,4.3841617365522285e-21
0.00012899999999999975,4.3841617365522285e-21
0.00012999999999999974,4.3841617365522285e-21
0.00013099999999999974,4.3841617365522285e-21
0.00013199999999999974,4.3841617365522285e-21
0.00013299999999999974,4.3841617365522285e-21
0.00013399999999999973,4.3841617365522285e-21
0.00013499999999999973,4.3841617365522285e-21
0.00013599999999999973,4.3841617365522285e-21
0.00013699999999999973,4.3841617365522285e-21
0.00013799999999999972,4.3841617365522285e-21
0.00013899999999999972,4.3841617365522285e-21
0.00013999999999999972,4.3841617365522285e-21
0.00014099999999999971,4.3841617365522285e-21
0.0001419999999999997,4.3841617365522285e-21
0.0001429999999999997,4.3841617365522285e-21
0.0001439999999999997,4.3841617365522285e-21
0.0001449999999999997,4.3841617365522285e-21
0.0001459999999999997,4.3841617365522285e-21
0.0001469999999999997,4.3841617365522285e-21
0.0001479999999999997,4.3841617365522285e-21
0.0001489999999999997,4.3841617365522285e-21
0.0001499999999999997,4.3841617365522285e-21
0.00015099999999999969,4.3841617365522285e-21
0.00015199999999999968,4.3841617365522285e-21
0.00015299999999999968,4.3841617365522285e-21
0.00015399999999999968,4.3841617365522285e-21
0.00015499999999999967,4.3841617365522285e-21
0.00015599999999999967,4.3841617365522285e-21
0.00015699999999999967,4.3841617365522285e-21
0.00015799999999999967,4.3841617365522285e-21
0.00015899999999999966,4.3841617365522285e-21
0.00015999999999999966,4.3841617365522285e-21
0.00016099999999999966,4.3841617365522285e-21
0.00016199999999999966,4.3841617365522285e-21
0.00016299999999999965,4.3841617365522285e-21
0.00016399999999999965,4.3841617365522285e-21
0.00016499999999999965,4.3841617365522285e-21
0.00016599999999999964,4.3841617365522285e-21
0.00016699999999999964,4.3841617365522285e-21
0.00016799999999999964,4.3841617365522285e-21
0.00016899999999999964,4.3841617365522285e-21
0.00016999999999999963,4.3841617365522285e-21
0.00017099999999999963,4.3841617365522285e-21
0.00017199999999999963,4.3841617365522285e-21
0.00017299999999999962,4.3841617365522285e-21
0.00017399999999999962,4.3841617365522285e-21
0.00017499999999999962,4.654230507964265e-21
0.00017599999999999962,4.3841617365522285e-21
0.0001769999999999996,4.357067210121717e-21
0.0001779999999999996,4.3841617365522285e-21
0.0001789999999999996,4.3841617365522285e-21
0.0001799999999999996,4.3841617365522285e-21
0.0001809999999999996,4.3841617365522285e-21
0.0001819999999999996,4.3841617365522285e-21
0.0001829999999999996,4.3841617365522285e-21
0.0001839999999999996,4.3841617365522285e-21
0.0001849999999999996,4.3841617365522285e-21
0.0001859999999999996,4.3841617365522285e-21
0.00018699999999999959,4.3841617365522285e-21
0.00018799999999999958,4.3841617365522285e-21
0.00018899999999999958,4.3841617365522285e-21
0.00018999999999999958,4.3841617365522285e-21
0.00019099999999999957,4.3841617365522285e-21
0.00019199999999999957,4.3841617365522285e-21
0.00019299999999999957,4.3841617365522285e-21
0.00019399999999999957,4.3841617365522285e-21
0.00019499999999999956,4.3841617365522285e-21
0.00019599999999999956,4.3841617365522285e-21
0.00019699999999999956,4.3841617365522285e-21
0.00019799999999999955,4.3841617365522285e-21
0.00019899999999999955,4.3841617365522285e-21
0.00019999999999999955,4.3841617365522285e-21
0.00020099999999999955,4.3841617365522285e-21
0.00020199999999999954,4.3841617365522285e-21
0.00020299999999999954,4.3841617365522285e-21
0.00020399999999999954,4.3841617365522285e-21
0.00020499999999999953,4.3782182828603516e-21
0.00020599999999999953,4.3841617365522285e-21
0.00020699999999999953,4.3841617365522285e-21
0.00020799999999999953,4.52655825906585e-21
0.00020899999999999952,4.814824977753874e-21
0.00020999999999999952,4.3841617365522285e-21
0.00021099999999999952,4.3841617365522285e-21
0.00021199999999999952,4.3841617365522285e-21
0.0002129999999999995,4.3841617365522285e-21
0.0002139999999999995,4.3841617365522285e-21
0.0002149999999999995,4.3841617365522285e-21
0.0002159999999999995,4.3841617365522285e-21
0.0002169999999999995,4.3841617365522285e-21
0.0002179999999999995,4.3841617365522285e-21
0.0002189999999999995,4.3841617365522285e-21
0.0002199999999999995,4.3841617365522285e-21
0.0002209999999999995,4.3841617365522285e-21
0.0002219999999999995,4.492524609894571e-21
0.00022299999999999948,4.3841617365522285e-21
0.00022399999999999948,4.3841617365522285e-21
0.00022499999999999948,4.3841617365522285e-21
0.00022599999999999948,4.4624196721527686e-21
0.00022699999999999947,4.3841617365522285e-21
0.00022799999999999947,4.3841617365522285e-21
0.00022899999999999947,4.3841617365522285e-21
0.00022999999999999946,4.3841617365522285e-21
0.00023099999999999946,4.3841617365522285e-21
0.00023199999999999946,4.3841617365522285e-21
0.00023299999999999946,4.3841617365522285e-21
0.00023399999999999945,4.3841617365522285e-21
0.00023499999999999945,4.3841617365522285e-21
0.00023599999999999945,4.3841617365522285e-21
0.00023699999999999945,4.3841617365522285e-21
0.00023799999999999944,4.3841617365522285e-21
0.00023899999999999944,4.3841617365522285e-21
0.00023999999999999944,4.506010818159669e-21
0.00024099999999999943,4.3841617365522285e-21
0.00024199999999999943,4.3841617365522285e-21
0.00024299999999999943,4.3841617365522285e-21
0.00024399999999999943,4.3841617365522285e-21
0.00024499999999999945,4.3841617365522285e-21
0.0002459999999999995,4.3841617365522285e-21
0.0002469999999999995,4.3841617365522285e-21
0.0002479999999999995,4.3841617365522285e-21
0.00024899999999999955,4.3841617365522285e-21
0.00024999999999999957,4.3841617365522285e-21
0.0002509999999999996,4.3841617365522285e-21
0.0002519999999999996,4.3841617365522285e-21
0.00025299999999999964,4.3841617365522285e-21
0.00025399999999999967,4.3841617365522285e-21
0.0002549999999999997,4.3841617365522285e-21
0.0002559999999999997,4.3841617365522285e-21
0.00025699999999999974,4.3841617365522285e-21
0.00025799999999999977,4.3841617365522285e-21
0.0002589999999999998,6.506044451212603e-21
0.0002599999999999998,4.3841617365522285e-21
0.00026099999999999984,4.3841617365522285e-21
0.00026199999999999986,4.3841617365522285e-21
0.0002629999999999999,4.3841617365522285e-21
0.0002639999999999999,4.3841617365522285e-21
0.00026499999999999994,4.3841617365522285e-21
0.00026599999999999996,4.3841617365522285e-21
0.000267,4.3841617365522285e-21
0.000268,4.3841617365522285e-21
0.00026900000000000003,4.3841617365522285e-21
0.00027000000000000006,4.3841617365522285e-21
0.0002710000000000001,4.3841617365522285e-21
0.0002720000000000001,4.3841617365522285e-21
0.00027300000000000013,4.3841617365522285e-21
0.00027400000000000015,4.3841617365522285e-21
0.0002750000000000002,4.3841617365522285e-21
0.0002760000000000002,4.3841617365522285e-21
0.00027700000000000023,4.3841617365522285e-21
0.00027800000000000025,4.3841617365522285e-21
0.0002790000000000003,4.3841617365522285e-21
0.0002800000000000003,4.3841617365522285e-21
0.0002810000000000003,4.3841617365522285e-21
0.00028200000000000035,4.3841617365522285e-21
0.0002830000000000004,4.3841617365522285e-21
0.0002840000000000004,4.3841617365522285e-21
0.0002850000000000004,4.3841617365522285e-21
0.00028600000000000045,4.3841617365522285e-21
0.00028700000000000047,4.3841617365522285e-21
0.0002880000000000005,4.3841617365522285e-21
0.0002890000000000005,4.3841617365522285e-21
0.00029000000000000054,4.3841617365522285e-21
0.00029100000000000057,4.3841617365522285e-21
0.0002920000000000006,4.3841617365522285e-21
0.0002930000000000006,4.354994671451953e-21
0.00029400000000000064,4.3841617365522285e-21
0.00029500000000000067,4.3841617365522285e-21
0.0002960000000000007,4.3841617365522285e-21
0.0002970000000000007,4.3841617365522285e-21
0.00029800000000000074,4.2628339314956844e-21
0.00029900000000000076,4.3841617365522285e-21
0.0003000000000000008,4.3841617365522285e-21
0.0003010000000000008,4.3841617365522285e-21
0.00030200000000000084,4.3841617365522285e-21
0.00030300000000000086,4.3841617365522285e-21
0.0003040000000000009,4.3841617365522285e-21
0.0003050000000000009,4.3841617365522285e-21
0.00030600000000000093,4.3841617365522285e-21
0.00030700000000000096,4.3841617365522285e-21
0.000308000000000001,4.3841617365522285e-21
0.000309000000000001,4.3841617365522285e-21
0.00031000000000000103,4.3841617365522285e-21
0.00031100000000000105,4.3841617365522285e-21
0.0003120000000000011,4.3841617365522285e-21
0.0003130000000000011,4.3841617365522285e-21
0.00031400000000000113,4.3841617365522285e-21
0.00031500000000000115,4.3841617365522285e-21
0.0003160000000000012,4.3841617365522285e-21
0.0003170000000000012,4.3841617365522285e-21
0.0003180000000000012,4.3841617365522285e-21
0.00031900000000000125,4.3841617365522285e-21
0.0003200000000000013,4.3841617365522285e-21
0.0003210000000000013,4.3841617365522285e-21
0.0003220000000000013,4.3841617365522285e-21
0.00032300000000000135,4.3841617365522285e-21
0.00032400000000000137,4.3841617365522285e-21
0.0003250000000000014,4.3841617365522285e-21
0.0003260000000000014,4.135910878217525e-21
0.00032700000000000144,4.3841617365522285e-21
0.00032800000000000147,4.3841617365522285e-21
0.0003290000000000015,4.3841617365522285e-21
0.0003300000000000015,4.3841617365522285e-21
0.00033100000000000154,1.6642716415167512e-21
0.00033200000000000156,4.3841617365522285e-21
0.0003330000000000016,3.887766229854357e-21
0.0003340000000000016,4.3841617365522285e-21
0.00033500000000000164,4.3841617365522285e-21
0.00033600000000000166,4.3841617365522285e-21
0.0003370000000000017,5.670751597354061e-22
0.0003380000000000017,4.3841617365522285e-21
0.00033900000000000173,3.836041269350521e-21
0.00034000000000000176,3.836041269350521e-21
0.0003410000000000018,3.836041269350521e-21
0.0003420000000000018,3.836041269350521e-21
0.00034300000000000183,3.836041269350521e-21
0.00034400000000000186,3.836041269350521e-21
0.0003450000000000019,3.836041269350521e-21
0.0003460000000000019,3.836041269350521e-21
0.00034700000000000193,4.1960700546664796e-21
0.00034800000000000195,3.836041269350521e-21
0.000349000000000002,3.99002613026033e-21
0.000350000000000002,3.99002613026033e-21
0.000351000000000002,3.99002613026033e-21
0.00035200000000000205,3.98696146863836e-21
0.0003530000000000021,3.99002613026033e-21
0.0003540000000000021,3.99002613026033e-21
0.0003550000000000021,3.8382740088712424e-21
0.00035600000000000215,3.99002613026033e-21
0.00035700000000000217,3.99002613026033e-21
0.0003580000000000022,3.99002613026033e-21
0.0003590000000000022,3.99002613026033e-21
0.00036000000000000225,3.99002613026033e-21
0.00036100000000000227,3.99002613026033e-21
0.0003620000000000023,3.99002613026033e-21
0.0003630000000000023,3.99002613026033e-21
0.00036400000000000234,3.99002613026033e-21
0.00036500000000000237,3.99002613026033e-21
0.0003660000000000024,3.99002613026033e-21
0.0003670000000000024,3.99002613026033e-21
0.00036800000000000244,3.99002613026033e-21
0.00036900000000000246,3.99002613026033e-21
0.0003700000000000025,3.99002613026033e-21
0.0003710000000000025,3.99002613026033e-21
0.00037200000000000254,3.99002613026033e-21
0.00037300000000000256,4.145008080380815e-21
0.0003740000000000026,3.99002613026033e-21
0.0003750000000000026,3.99002613026033e-21
0.00037600000000000263,3.99002613026033e-21
0.00037700000000000266,3.99002613026033e-21
0.0003780000000000027,3.99002613026033e-21
0.0003790000000000027,3.99002613026033e-21
0.00038000000000000273,3.99002613026033e-21
0.00038100000000000276,3.99002613026033e-21
0.0003820000000000028,3.99002613026033e-21
0.0003830000000000028,3.99002613026033e-21
0.00038400000000000283,3.99002613026033e-21
0.00038500000000000285,3.99002613026033e-21
0.0003860000000000029,3.99002613026033e-21
0.0003870000000000029,3.99002613026033e-21
0.0003880000000000029,3.99002613026033e-21
0.00038900000000000295,3.99002613026033e-21
0.000390000000000003,3.99002613026033e-21
0.000391000000000003,3.99002613026033e-21
0.000392000000000003,3.99002613026033e-21
0.00039300000000000305,3.99002613026033e-21
0.00039400000000000307,3.99002613026033e-21
0.0003950000000000031,3.99002613026033e-21
0.0003960000000000031,3.99002613026033e-21
0.00039700000000000314,3.99002613026033e-21
0.00039800000000000317,3.99002613026033e-21
0.0003990000000000032,3.99002613026033e-21
0.0004000000000000032,3.99002613026033e-21
0.00040100000000000324,3.99002613026033e-21
0.00040200000000000327,3.99002613026033e-21
0.0004030000000000033,3.99002613026033e-21
0.0004040000000000033,3.99002613026033e-21
0.00040500000000000334,3.99002613026033e-21
0.00040600000000000336,3.99002613026033e-21
0.0004070000000000034,3.99002613026033e-21
0.0004080000000000034,3.99002613026033e-21
0.00040900000000000344,3.99002613026033e-21
0.00041000000000000346,3.99002613026033e-21
0.0004110000000000035,4.005130514699864e-21
0.0004120000000000035,3.99002613026033e-21
0.00041300000000000353,4.053867721544042e-21
0.00041400000000000356,4.051251616884045e-21
0.0004150000000000036,3.99002613026033e-21
0.0004160000000000036,3.99002613026033e-21
0.00041700000000000363,3.99002613026033e-21
0.00041800000000000366,3.99002613026033e-21
0.0004190000000000037,4.552753606510535e-21
0.0004200000000000037,3.99002613026033e-21
0.00042100000000000373,3.99002613026033e-21
0.00042200000000000375,3.99002613026033e-21
0.0004230000000000038,3.99002613026033e-21
0.0004240000000000038,3.99002613026033e-21
0.0004250000000000038,3.99002613026033e-21
0.00042600000000000385,3.99002613026033e-21
0.0004270000000000039,3.99002613026033e-21
0.0004280000000000039,3.99002613026033e-21
0.0004290000000000039,3.99002613026033e-21
0.00043000000000000395,3.99002613026033e-21
0.00043100000000000397,3.99002613026033e-21
0.000432000000000004,3.99002613026033e-21
0.000433000000000004,3.99002613026033e-21
0.00043400000000000404,3.99002613026033e-21
0.00043500000000000407,4.073834578807376e-21
0.0004360000000000041,3.99002613026033e-21
0.0004370000000000041,3.99002613026033e-21
0.00043800000000000414,3.99002613026033e-21
0.00043900000000000417,3.99002613026033e-21
0.0004400000000000042,3.99002613026033e-21
0.0004410000000000042,3.99002613026033e-21
0.00044200000000000424,3.99002613026033e-21
0.00044300000000000426,3.99002613026033e-21
0.0004440000000000043,3.99002613026033e-21
0.0004450000000000043,3.99002613026033e-21
0.00044600000000000434,4.120661332503335e-21
0.00044700000000000436,3.99002613026033e-21
0.0004480000000000044,3.99002613026033e-21
0.0004490000000000044,3.99002613026033e-21
0.00045000000000000443,4.3004226393631184e-21
0.00045100000000000446,4.097034119023522e-21
0.0004520000000000045,3.99002613026033e-21
0.0004530000000000045,3.99002613026033e-21
0.00045400000000000453,3.99002613026033e-21
0.00045500000000000455,3.99002613026033e-21
0.0004560000000000046,3.99002613026033e-21
0.0004570000000000046,3.99002613026033e-21
0.00045800000000000463,3.99002613026033e-21
0.00045900000000000465,3.99002613026033e-21
0.0004600000000000047,3.99002613026033e-21
0.0004610000000000047,3.99002613026033e-21
0.0004620000000000047,3.99002613026033e-21
0.00046300000000000475,3.99002613026033e-21
0.0004640000000000048,3.99002613026033e-21
0.0004650000000000048,3.99002613026033e-21
0.0004660000000000048,3.99002613026033e-21
0.00046700000000000485,3.99002613026033e-21
0.00046800000000000487,2.0218206262477273e-21
0.0004690000000000049,3.99002613026033e-21
0.0004700000000000049,3.99002613026033e-21
0.00047100000000000494,3.99002613026033e-21
0.00047200000000000497,3.99002613026033e-21
0.000473000000000005,3.99002613026033e-21
0.000474000000000005,3.99002613026033e-21
0.00047500000000000504,3.99002613026033e-21
0.00047600000000000506,3.99002613026033e-21
0.0004770000000000051,3.99002613026033e-21
0.0004780000000000051,3.99002613026033e-21
0.00047900000000000514,3.99002613026033e-21
0.00048000000000000516,4.051578001428762e-21
0.0004810000000000052,3.99002613026033e-21
0.0004820000000000052,3.99002613026033e-21
0.00048300000000000524,3.99002613026033e-21
0.00048400000000000526,3.99002613026033e-21
0.0004850000000000053,3.99002613026033e-21
0.0004860000000000053,3.99002613026033e-21
0.00048700000000000533,3.99002613026033e-21
0.00048800000000000536,4.098485865311485e-21
0.0004890000000000054,3.99002613026033e-21
0.0004900000000000054,3.99002613026033e-21
0.0004910000000000054,3.99002613026033e-21
0.0004920000000000055,3.99002613026033e-21
0.0004930000000000055,3.99002613026033e-21
0.0004940000000000055,3.99002613026033e-21
0.0004950000000000055,3.99002613026033e-21
0.0004960000000000056,3.99002613026033e-21
0.0004970000000000056,3.99002613026033e-21
0.0004980000000000056,3.99002613026033e-21
0.0004990000000000056,3.99002613026033e-21
0.0005000000000000056,3.99002613026033e-21
0.0005010000000000057,3.99002613026033e-21
0.0005020000000000057,3.99002613026033e-21
0.0005030000000000057,3.99002613026033e-21
0.0005040000000000057,3.99002613026033e-21
0.0005050000000000058,3.99002613026033e-21
0.0005060000000000058,3.99002613026033e-21
0.0005070000000000058,3.99002613026033e-21
0.0005080000000000058,3.99002613026033e-21
0.0005090000000000059,3.99002613026033e-21
0.0005100000000000059,3.99002613026033e-21
0.0005110000000000059,3.99002613026033e-21
0.0005120000000000059,3.99002613026033e-21
0.000513000000000006,6.126035832562248e-21
0.000514000000000006,3.99002613026033e-21
0.000515000000000006,3.99002613026033e-21
0.000516000000000006,3.99002613026033e-21
0.0005170000000000061,3.99002613026033e-21
0.0005180000000000061,3.99002613026033e-21
0.0005190000000000061,3.99002613026033e-21
0.0005200000000000061,3.99002613026033e-21
0.0005210000000000062,3.99002613026033e-21
0.0005220000000000062,3.99002613026033e-21
0.0005230000000000062,4.321231213175994e-21
0.0005240000000000062,3.99002613026033e-21
0.0005250000000000063,3.99002613026033e-21
0.0005260000000000063,3.99002613026033e-21
0.0005270000000000063,3.99002613026033e-21
0.0005280000000000063,3.99002613026033e-21
0.0005290000000000064,3.99002613026033e-21
0.0005300000000000064,3.99002613026033e-21
0.0005310000000000064,3.98696146863836e-21
0.0005320000000000064,3.99002613026033e-21
0.0005330000000000065,3.99002613026033e-21
0.0005340000000000065,3.99002613026033e-21
0.0005350000000000065,3.99002613026033e-21
0.0005360000000000065,3.99002613026033e-21
0.0005370000000000065,3.931150236341149e-21
0.0005380000000000066,3.99002613026033e-21
0.0005390000000000066,3.99002613026033e-21
0.0005400000000000066,3.99002613026033e-21
0.0005410000000000066,3.99002613026033e-21
0.0005420000000000067,3.99002613026033e-21
0.0005430000000000067,3.99002613026033e-21
0.0005440000000000067,3.99002613026033e-21
0.0005450000000000067,3.99002613026033e-21
0.0005460000000000068,3.99002613026033e-21
0.0005470000000000068,3.99002613026033e-21
0.0005480000000000068,3.99002613026033e-21
0.0005490000000000068,3.99002613026033e-21
0.0005500000000000069,3.99002613026033e-21
0.0005510000000000069,3.99002613026033e-21
0.0005520000000000069,3.99002613026033e-21
0.0005530000000000069,3.99002613026033e-21
0.000554000000000007,3.99002613026033e-21
0.000555000000000007,3.99002613026033e-21
0.000556000000000007,3.99002613026033e-21
0.000557000000000007,3.99002613026033e-21
0.0005580000000000071,3.99002613026033e-21
0.0005590000000000071,3.99002613026033e-21
0.0005600000000000071,3.99002613026033e-21
0.0005610000000000071,3.99002613026033e-21
0.0005620000000000072,3.99002613026033e-21
0.0005630000000000072,3.99002613026033e-21
0.0005640000000000072,3.99002613026033e-21
0.0005650000000000072,3.99002613026033e-21
0.0005660000000000073,3.99002613026033e-21
0.0005670000000000073,3.99002613026033e-21
0.0005680000000000073,3.99002613026033e-21
0.0005690000000000073,3.99002613026033e-21
0.0005700000000000073,3.99002613026033e-21
0.0005710000000000074,3.99002613026033e-21
0.0005720000000000074,3.99002613026033e-21
0.0005730000000000074,3.99002613026033e-21
0.0005740000000000074,3.99002613026033e-21
0.0005750000000000075,3.99002613026033e-21
0.0005760000000000075,3.99002613026033e-21
0.0005770000000000075,3.99002613026033e-21
0.0005780000000000075,4.032481805061347e-21
0.0005790000000000076,3.99002613026033e-21
0.0005800000000000076,3.99002613026033e-21
0.0005810000000000076,3.99002613026033e-21
0.0005820000000000076,3.99002613026033e-21
0.0005830000000000077,3.99002613026033e-21
0.0005840000000000077,3.99002613026033e-21
0.0005850000000000077,3.99002613026033e-21
0.0005860000000000077,4.197433148933659e-21
0.0005870000000000078,3.99002613026033e-21
0.0005880000000000078,4.197433148933659e-21
0.0005890000000000078,4.197433148933659e-21
0.0005900000000000078,4.1326585821359365e-21
0.0005910000000000079,4.17672914507797e-21
0.0005920000000000079,4.197433148933659e-21
0.0005930000000000079,4.197433148933659e-21
0.0005940000000000079,4.197433148933659e-21
0.000595000000000008,4.197433148933659e-21
0.000596000000000008,4.197433148933659e-21
0.000597000000000008,4.197433148933659e-21
0.000598000000000008,4.197433148933659e-21
0.0005990000000000081,4.621039747718363e-21
0.0006000000000000081,4.197433148933659e-21
0.0006010000000000081,4.08474721125989e-21
0.0006020000000000081,4.197433148933659e-21
0.0006030000000000082,4.197433148933659e-21
0.0006040000000000082,4.197433148933659e-21
0.0006050000000000082,4.197433148933659e-21
0.0006060000000000082,4.197433148933659e-21
0.0006070000000000082,4.197433148933659e-21
0.0006080000000000083,4.197433148933659e-21
0.0006090000000000083,4.197433148933659e-21
0.0006100000000000083,4.305332768131105e-21
0.0006110000000000083,4.197433148933659e-21
0.0006120000000000084,4.305332768131105e-21
0.0006130000000000084,4.305332768131105e-21
0.0006140000000000084,4.305332768131105e-21
0.0006150000000000084,4.305332768131105e-21
0.0006160000000000085,4.305332768131105e-21
0.0006170000000000085,4.330594524113134e-21
0.0006180000000000085,4.305332768131105e-21
0.0006190000000000085,4.305332768131105e-21
0.0006200000000000086,4.315236266619349e-21
0.0006210000000000086,4.305332768131105e-21
0.0006220000000000086,4.305332768131105e-21
0.0006230000000000086,4.305332768131105e-21
0.0006240000000000087,4.305332768131105e-21
0.0006250000000000087,4.305332768131105e-21
0.0006260000000000087,4.190784789905857e-21
0.0006270000000000087,4.305332768131105e-21
0.0006280000000000088,4.305332768131105e-21
0.0006290000000000088,4.305332768131105e-21
0.0006300000000000088,4.305332768131105e-21
0.0006310000000000088,4.305332768131105e-21
0.0006320000000000089,3.946951150942194e-21
0.0006330000000000089,4.305332768131105e-21
0.0006340000000000089,4.305332768131105e-21
0.0006350000000000089,4.305332768131105e-21
0.000636000000000009,4.6956335966971164e-21
0.000637000000000009,4.305332768131105e-21
0.000638000000000009,4.305332768131105e-21
0.000639000000000009,1.526461218821502e-21
0.000640000000000009,4.305332768131105e-21
0.0006410000000000091,4.429477568411054e-21
0.0006420000000000091,4.305332768131105e-21
0.0006430000000000091,5.3766967999435615e-21
0.0006440000000000091,4.305332768131105e-21
0.0006450000000000092,4.305332768131105e-21
0.0006460000000000092,4.305332768131105e-21
0.0006470000000000092,4.305332768131105e-21
0.0006480000000000092,4.305332768131105e-21
0.0006490000000000093,4.305332768131105e-21
0.0006500000000000093,4.305332768131105e-21
0.0006510000000000093,4.305332768131105e-21
0.0006520000000000093,4.305332768131105e-21
